UniqueCount	AmbigCount
123	0
196	0
0	0
419	20
109	0
815	0
0	0
47	0
44	0
30	0
94	0
19	0
141	9
135	0
33	0
103	0
20	250
5	41
257	0
3	1
594	0
208	0
76	0
374	0
0	11
300	0
38	0
160	223
78	0
30	0
345	0
183	0
225	0
663	1
523	0
0	9
54	0
13	0
7	28
2	0
55	0
201	0
117	0
212	0
559	0
5	46
113	0
151	0
2	2
0	0
122	0
4	0
327	0
65	0
191	0
63	0
14	0
51	0
246	0
11	0
33	0
0	0
77	0
77	0
153	0
0	0
312	0
22	21
16	0
194	0
2	26
488	0
40	0
67	0
44	0
4	0
0	13
45	0
37	0
354	0
9	404
50	0
30	0
39	0
98	0
129	0
0	10885
144	24
39	12
8	0
123	0
2	8
35	0
55	0
521	0
127	0
75	0
142	0
30	0
74	0
3	5
43	0
9	3
137	0
151	0
52	0
336	0
7	0
46	51
11	62
134	0
11	5
140	0
170	0
0	47
0	9
60	0
192	13
125	0
22	0
45	0
191	0
0	0
71	0
46	0
722	0
874	0
633	30
167	0
25	0
224	0
207	0
0	0
136	0
44	220
275	0
100	41
0	11
96	0
19	0
0	0
54	0
26	0
135	0
60	0
112	0
1	0
1	0
197	10
0	0
96	0
486	0
275	57
132	20
69	0
149	1
19	53
5	0
27	0
183	0
0	0
47	8
67	0
59	28
2	0
6946	7
199	0
2753	0
167	0
107	0
53	128
251	0
41	0
79	0
121	0
54	0
90	22
0	0
165	0
66	5
218	0
285	9
154	0
49	0
1	0
26	0
91	0
63	0
106	0
734	0
27	0
86	1
367	0
68	0
20	0
157	0
0	52
452	0
4	0
169	0
108	0
222	0
3	0
8	26
70	0
10	24
151	6
26	0
52	41
208	0
47	0
361	0
41	0
82	0
112	18
38	8
156	0
60	0
134	0
300	0
51	0
14	0
71	0
129	0
182	52
40	0
75	18
168	0
45	0
5975	0
0	6
286	0
60	0
49	0
37	0
109	0
32	0
172	0
14	0
50	0
10	0
46	0
62	0
137	0
20	3
0	1
25	0
50	0
187	0
107	0
76	0
15	0
2	12
347	0
14	75
60	0
64	0
251	0
135	83
455	0
62	20
99	0
228	0
0	941
458	0
87	0
108	0
8	0
121	0
6	0
131	0
101	0
31	0
4	4
683	4
503	0
57	0
158	0
117	0
1532	0
49	0
1	0
183	0
5	0
1	10
130	0
611	0
1	12
78	0
173	0
48	0
275	0
173	0
17	614
22	0
640	0
128	0
25	10
78	0
217	0
29	0
66	15
507	0
54	0
57	0
0	16
0	9
93	8
0	9
95	39
215	0
283	1
9	24
12	0
4	0
2	0
66	0
69	0
52	0
12	0
0	1033
67	0
260	0
99	0
180	0
150	408
32	0
597	0
816	0
59	0
69	0
190	9
23	0
68	0
26	0
91	155
22	0
197	20
69	2
193	0
620	0
48	0
90	0
0	33
116	8
99	8
159	0
0	0
168	0
265	0
79	0
771	0
38	0
62	0
203	0
54	0
316	0
46	24
43	0
219	0
45	0
58	0
5	0
443	0
70	0
47	0
0	6
0	422
0	2
9	0
248	65
179	0
105	0
2584	11
2	10
64	52
19	0
340	6
200	0
47	0
88	0
14	0
53	0
0	5
84	13
113	1839
104	0
199	0
27	9
29	0
112	0
146	0
210	0
73	0
8	13
25	0
149	0
14	0
152	70
130	0
133	31
125	27
421	0
135	28
8	0
27	0
11	4
234	0
561	0
90	0
242	11
0	10
1	0
1	0
44	0
76	0
0	0
40	0
0	0
53	0
62	39
93	0
74	0
56	0
752	0
42	0
102	0
57	0
1565	0
137	0
92	0
30	183
80	0
92	0
15	11
155	0
3	11
61	0
0	10
597	0
1	0
61	0
198	0
17	1
216	0
11	0
18	0
19	0
355	15
78	86
7	0
202	0
84	0
8	0
222	0
423	0
78	0
219	0
35	42
55	0
49	0
214	0
4251	0
86	0
61	0
106	0
118	0
99	509
47	92
28	0
364	0
84	0
344	0
106	0
48	0
0	0
0	2
111	0
137	0
23	0
1002	0
2	37
63	0
29	102
357	0
123	44
40	0
459	0
62	0
12	0
147	0
97	0
0	68
238	0
69	0
278	0
126	0
135	0
23	0
0	2
22	0
32	0
102	0
164	0
72	0
488	1
27	0
16	28
204	0
119	0
73	0
284	0
94	0
74	0
30	0
15	0
52	0
131	0
74	0
39	0
0	11
24	0
39	0
350	0
50	16
1479	17551
0	6
33	0
106	7
48	0
12	0
49	0
64	4
1	2
73	0
20	0
316	0
129	0
41	0
163	0
133	0
84	0
72	0
510	0
124	1
129	0
2	0
260	0
465	6
5	0
0	49
119	0
5	51
6	0
63	0
133	0
149	0
53	0
0	27
52	0
115	0
132	0
152	0
144	0
48	0
35	0
721	0
111	0
41	0
27	0
111	0
36	0
38	0
109	0
112	0
57	0
121	6
118	0
27	0
116	0
71	62
1	0
47	0
142	0
247	0
159	0
2	0
51	10
102	1
214	0
12	0
48	0
92	0
261	0
18	0
343	0
97	0
248	0
30	0
12	0
125	25
25	0
94	0
0	70
311	0
66	0
181	2
671	0
142	0
40	0
184	30
87	0
47	0
0	0
45	0
123	0
98	0
2354	0
308	0
25	0
130	0
46	0
0	5024
42	0
165	0
1	1
324	0
163	0
182	0
11	15
56	0
36	0
39	0
106	0
105	0
0	0
20	0
233	0
89	0
3	0
257	0
35	5
116	0
464	0
48	0
1843	0
76	0
176	0
27	0
248	0
0	7
17	8
18	0
64	0
0	0
383	0
169	0
64	0
0	8
3	54
60	4
0	5
230	0
60	0
20	6
1	0
65	0
23	0
60	0
42	0
54	0
418	0
7	0
301	0
3	3
0	0
23	0
87	0
26	0
45	0
58	0
148	0
16	0
388	0
74	0
4	2
70	0
116	0
139	0
15	9
1078	0
140	0
67	0
86	0
6	0
3	20
33	4
11	0
1030	0
43	0
38	30
23	629
374	30
292	3
96	0
10	0
119	0
0	0
84	0
22	0
124	0
59	0
206	0
69	0
26	0
42	0
34	0
64	0
49	0
21	0
36	0
2	0
75	0
3	10
155	48
0	17
11	0
59	0
0	7
124	0
24	0
7	0
123	0
113	0
89	0
15	0
44	0
2	71
0	4624
170	11
116	0
27	0
122	0
75	16
133	0
28	55
4	0
18	15
447	0
68	0
149	0
11	23
32	0
106	0
98	0
90	0
68	0
3	38
48	0
394	0
31	0
142	0
114	0
119	0
708	0
1119	0
32	0
291	0
539	0
9	0
26	39
60	0
245	7
42	0
93	0
29	0
105	0
15	0
61	0
74	0
0	3
138	0
28	0
66	0
129	0
67	0
1	0
45	0
12	0
8	0
0	0
254	0
20	12
93	87
96	12
150	0
59	0
276	0
28	0
37	0
101	0
1	0
40	0
43	0
14	0
50	0
220	0
122	0
0	34
45	0
1959	0
1	14
0	6
123	0
20	0
8	0
1900	3249
7	20
90	0
44	0
67	0
43	0
285	74
150	0
116	0
106	16
11	3267
139	0
87	0
55	0
72	0
99	0
96	0
88	0
180	0
250	8748
23	0
28	0
107	0
1	0
94	0
136	0
27	0
128	0
27	1
364	0
105	0
130	0
183	0
55	150
19	0
22	0
131	94
139	0
56	0
14	18
265	0
119	0
57	0
5	0
139	0
12	15
721	0
55	0
204	0
54	0
73	0
67	0
42	2
130	0
22	0
23	0
125	0
61	254
29	0
13	0
29	114
17	0
111	0
159	0
21	0
20	0
7	0
0	0
274	0
1	5082
268	0
68	0
58	0
210	0
28	0
738	0
14	0
1	2
2	60
29	67
62	0
160	0
472	0
576	0
8	0
291	0
0	0
56	0
155	0
49	0
33	0
143	0
149	0
0	12
88	0
32	0
1	0
172	0
283	0
5375	0
63	0
19	7
137	21
82	66
98	0
143	0
172	0
191	0
46	0
4	0
15	0
846	0
6	1
15	0
23	0
98	0
202	0
22	0
64	0
209	0
16	0
0	3
98	0
72	0
433	0
14	1
393	0
178	0
60	1
160	0
39	0
198	0
84	0
2	1
558	165
158	0
226	0
209	30
14	0
164	0
1	44
211	0
46	0
37	6
196	0
0	1
0	6
202	0
284	0
375	0
51	0
62	0
221	0
29	0
29	17
9	9
101	1
157	11
223	0
140	48
269	21
22	0
56	1583
0	1
34	0
2	0
132	0
123	0
76	0
18	4
444	0
35	0
222	0
93	0
29	0
86	0
292	0
26	0
144	0
358	0
33	1
67	0
0	4964
94	0
20	0
43	0
2	0
155	0
17	0
596	0
0	0
291	1
85	0
81	0
338	0
115	3
1123	0
2065	0
36	11
368	0
63	0
99	0
72	0
1254	0
8	7
1	20
53	0
41	0
106	0
51	0
400	1
203	0
9	26
156	0
76	0
27	0
251	0
128	0
44	0
36	0
141	0
90	0
516	0
57	0
15	0
15	0
35	84
51	0
47	0
110	0
88	0
67	0
100	0
38	0
167	11
0	0
13	0
0	8
351	0
164	0
132	0
12	0
71	2
0	0
21	0
140	0
15	0
0	0
72	0
548	0
821	0
31	0
44	0
111	0
6	0
146	0
23	0
2	11
135	0
192	0
390	0
45	56
0	0
113	0
77	0
158	0
385	447
60	1
23	0
56	0
249	2
49	0
8	1
367	0
2443	0
1	5
53	0
224	0
84	0
529	0
2	0
47	0
0	15
6	0
49	0
85	0
50	0
203	0
128	0
0	15
53	0
42	0
77	0
179	40
183	0
0	27
61	0
23	0
978	0
35	0
50	0
458	0
276	2598
0	0
55	0
200	0
0	12
25	0
118	0
16	0
68	0
407	0
61	0
78	0
101	1
3	28
60	0
80	0
27	0
116	0
487	0
291	0
129	0
0	0
68	0
96	0
0	1
32	0
93	0
281	0
64	70
17	0
54	0
18	0
0	1071
540	0
117	0
26	0
36	0
28	7
35	9
441	0
103	0
0	7
188	0
116	0
184	0
90	0
109	0
116	0
235	0
831	0
213	0
815	0
4	0
74	0
98	0
350	0
471	0
0	0
101	0
201	0
49	0
72	0
203	0
316	0
124	0
37	0
17	0
37	0
26	0
0	4576
4	0
7	0
72	0
16	0
43	0
71	0
0	218
113	0
2423	0
10	0
1592	0
59	0
0	0
54	0
631	27
5	40
177	0
58	0
172	0
130	0
64	0
38	0
11	83
0	4
38	0
359	0
24	13
102	172
1	0
42	0
0	18
6	0
50	38
4566	0
626	0
611	0
73	0
1	0
7	0
107	0
514	0
3	0
262	0
184	0
70	0
436	0
69	0
258	44
91	0
230	0
43	0
44	0
310	0
536	249
48	0
572	0
446	345
30	0
388	0
113	0
263	0
65	0
163	0
152	0
33	0
49	0
144	0
160	230
42	0
61	0
127	0
105	0
71	0
688	0
180	0
288	2
158	0
476	0
56	0
332	0
148	0
220	0
22	0
23	0
36	0
296	29
209	0
104	0
121	0
147	0
34	21
125	0
16	0
114	0
36	0
189	26
106	0
389	0
1	75
450	0
62	0
1	11
25	0
27	0
964	8
642	0
5	16
39	0
68	1
1	0
212	6
15	0
5	0
43	0
39	0
282	0
89	0
60	0
209	0
647	0
115	0
12	0
164	0
164	0
572	0
69	0
62	0
88	0
47	0
175	0
8	56
102	0
2	0
32	0
106	88
13	0
154	0
53	0
0	141
78	0
81	0
191	0
55	0
156	0
131	0
70	0
449	0
108	0
0	0
366	0
12	0
407	152
313	134
4511	11
0	4
98	0
149	0
70	0
31	0
1192	0
220	327
137	0
253	0
0	124
1	22
53	0
523	0
37	0
43	0
2	0
76	0
63	0
0	15
194	0
11	52
3	20
41	0
243	0
85	0
487	0
125	0
1	0
38	0
78	0
119	0
288	0
20	0
41	0
199	0
345	0
98	0
15	0
44	68
23	0
76	408
79	0
312	0
108	0
212	0
154	0
61	0
167	0
479	0
94	0
423	0
14	0
510	0
419	102
134	0
247	0
92	0
35	0
4	40
99	0
104	13
24	0
1	33
119	0
147	0
136	0
53	0
118	0
4	13
6	0
5	0
155	0
219	0
68	0
75	0
27	121
3	0
1	0
572	0
475	0
4	2
316	0
54	0
42	0
18	0
112	0
127	0
4	0
55	0
61	0
49	0
28	0
107	0
161	0
36	0
8	288
235	0
240	0
100	0
4	30
17	0
309	0
79	0
81	0
1014	0
64	0
16	0
105	0
72	0
12	0
208	32
5	0
52	0
0	3
0	27
42	0
0	25
56	0
24	0
56	0
5	1
113	15
100	32
5	0
211	0
271	0
80	0
17	217
53	10
180	0
97	0
212	0
1296	0
21	0
121	0
121	0
256	0
91	0
29	0
16	0
97	0
49	0
707	68
351	64
6004	0
53	0
0	36
202	0
69	0
13	0
83	0
32	0
46	0
6	0
221	41
175	0
47	0
20	48
175	0
46	0
22	0
10	0
4	25
100	0
0	5
1	3
123	0
57	0
92	1577
120	0
0	4
0	243
124	0
116	0
105	0
54	26
1	0
238	0
10	0
15	0
319	3
81	0
105	0
11	0
129	0
0	3
39	0
333	0
40	0
134	0
361	121
94	0
3	0
83	152
42	0
65	0
3	0
205	0
1041	0
202	0
147	0
31	0
20	9
37	0
9	0
18	0
1	28
184	0
160	0
97	0
98	0
179	0
2	0
3	3
0	8
57	0
146	0
1413	0
92	0
75	0
555	0
242	0
8	55
70	0
30	0
179	0
131	0
200	0
248	0
0	0
239	0
2	15
24	0
84	0
35	0
29	0
39	0
539	27
4	0
7	8
17	0
77	0
0	5
217	87
62	0
355	0
51	0
84	0
155	0
23	0
56	0
30	0
2	0
91	0
0	5
76	0
185	12
153	0
0	0
13	0
41	0
120	336
0	861
144	0
0	40
199	0
148	0
57	0
163	0
270	0
4	20
77	0
86	0
0	15
99	0
994	0
1	2
1	17
73	0
69	0
112	0
0	174
72	0
121	0
68	0
37	522
0	8
104	0
26	0
0	0
218	0
27	0
158	0
23	11
0	36
166	0
105	0
82	4
107	0
114	0
271	0
25	0
52	0
273	0
18	0
420	0
71	0
274	0
97	0
123	0
666	0
206	0
118	0
0	5
98	0
353	0
5	10
742	0
79	0
43	0
12	0
229	0
1780	0
144	1
98	0
65	0
8	0
48	0
124	0
52	0
289	0
59	0
154	0
15	0
61	0
43	0
54	0
497	0
284	0
60	0
63	7
17	42
91	0
69	0
79	0
229	0
172	0
0	0
89	0
0	20
25	0
276	0
12	0
42	26
175	0
40	0
13	0
0	0
461	0
0	5
42	2
57	0
81	0
13	0
149	0
54	3
2	0
66	0
6	0
26	0
324	0
52	18
2	0
32	0
2	0
406	0
117	0
75	0
168	0
80	0
130	0
43	0
122	0
32345	14217
234	0
112	11
130	0
0	8
14	26
789	0
10	0
44	0
51	0
664	0
154	0
62	0
6678	0
113	0
1597	0
73	0
42	0
78	0
27	0
31	0
2	6
608	0
14	0
108	0
291	0
30	0
651	0
20	0
60	0
121	0
378	0
295	0
411	0
1	23
51	0
36	0
67	0
10	3
60	0
110	0
105	0
29	110
101	0
8	0
0	54
926	0
60	3114
180	0
42	0
56	0
48	0
133	0
163	0
88	0
33	0
32	0
7	0
42	0
189	0
100	0
943	0
144	0
90	0
21	0
84	0
504	19
162	21
81	0
3	0
518	50
25	0
62	0
57	0
2	1
9	0
137	0
36	0
32	14
123	0
7	0
397	0
7	112
105	0
137	66
218	51
9	0
37	0
26	74
37	0
5	26
29	1044
0	0
68	0
5	29
5	0
125	0
68	0
18	0
69	0
36	0
46	0
5	12
26	6
7	0
36	0
49	0
69	2
9	0
500	0
146	0
3	36
448	0
20	0
13	16
3	0
730	0
182	0
2	0
55	9
9	7
1636	0
110	0
62	0
14	0
373	0
8	2
92	13
225	0
64	0
202	223
46	0
34	0
1	0
0	5
16	0
55	0
197	1
100	0
72	0
80	0
58	6
19	0
69	0
390	15
36	0
83	0
4	17
76	0
104	0
188	0
102	0
89	0
73	0
33	0
39	0
9	116
447	0
73	0
32	0
87	0
121	5
139	0
152	0
9	327
54	0
92	0
42	0
0	0
61	0
41	0
92	0
35	0
51	1
241	0
91	0
65	0
36	0
38	0
114	0
254	0
7	17
138	0
20	12
86	3
26	5
0	0
81	0
145	0
30	7
610	0
62	0
260	0
43	0
15	0
32	0
80	0
163	0
59	0
438	0
0	0
32	0
102	239
146	0
44	0
180	21
0	5
14	0
0	21
159	0
1873	0
86	0
3	2
86	0
288	0
179	0
127	0
153	0
34	1
11	0
189	0
441	0
0	8748
3	57
99	0
389	81
292	0
480	0
19	0
2	9
8	0
44	0
387	9
63	0
138	0
0	37
440	0
142	0
279	0
90	0
133	0
482	0
686	40
186	0
2	25
51	0
9	0
128	0
75	0
5	0
1697	0
1388	0
1	9
0	431
87	0
68	0
2	69
65	0
11670	524
0	93
51	0
14	0
82	0
151	0
62	0
98	0
256	0
14	37
133	0
149	0
99	0
489	0
105	0
5	0
16	0
39	0
6	0
44	0
542	0
68	0
15	0
185	0
209	13
754	0
629	0
47	0
170	0
286	0
20	0
89	0
112	0
2	0
144	0
147	0
139	0
63	0
55	0
79	0
30	14
22	8
53	0
4	0
3185	4408
168	0
14	0
264	0
364	0
18	0
50	0
80	253
19	0
46	0
33	0
183	0
328	0
86	0
23	0
401	112
5	28
26	0
56	129
129	0
260	53
519	0
184	0
45	0
224	0
53	0
605	70
117	0
225	6
40	0
104	0
14	0
305	0
347	0
16	290
40	0
0	164
76	0
758	0
7	8
0	4
3304	0
170	0
210	0
54	0
623	0
37	0
174	0
251	4
147	0
61	0
98	0
53	0
94	173
190	0
0	0
32	0
77	0
277	123
872	0
787	0
134	0
0	4
89	0
59	0
494	0
43	0
221	0
113	0
89	0
8	28
39	0
83	0
222	0
81	0
102	0
87	0
6	1
49	0
1	193
80	0
37	0
29	0
45	0
164	8
143	0
38	3
31	0
10	40
36	0
26	0
93	0
72	0
61	0
3	7
0	0
1049	0
0	0
61	0
6	7
29	0
108	0
99	0
31	0
600	0
24	0
16	0
0	1633
524	0
46	2
55	0
126	0
1	13
51	0
31	0
201	0
27	0
1	0
64	0
55	0
673	0
0	23
2	2
31	0
58	0
107	0
77	0
50	0
240	0
62	0
272	0
95	0
60	0
100	0
133	158
69	0
6	0
375	7
157	0
44	0
419	0
0	0
73	0
398	0
0	0
91	72
153	0
78	0
1	0
21	3
190	0
379	236
84	0
63	0
31	0
22	0
182	0
224	0
1184	0
173	0
323	0
514	0
86	0
120	0
270	0
48	0
50	0
27	0
222	0
116	0
147	0
106	0
47	0
196	0
26	0
48	0
4	3
28	0
23	0
62	1
200	0
290	32
73	0
149	0
214	0
162	1
5	12
11	28
111	0
601	0
4	19
157	0
55	0
50	0
1	0
111	0
13	2
0	9
50	0
993	0
42	258
685	0
61	0
54	0
18	0
66	0
117	0
8	0
90	0
0	34
26	0
50	0
1	0
133	0
13	22
4	13
292	0
42	0
99	0
231	0
1	6
108	0
110	0
576	0
264	0
427	0
10	3
84	0
99	0
105	0
198	56
174	21
0	0
31	0
4	0
282	0
61	0
187	0
136	0
12	1
283	0
22	0
75	0
122	0
16	0
41	0
2	0
72	0
20	12
24	0
24	64
168	0
114	0
241	0
0	0
6	0
149	6
74	0
196	0
128	21
71	26
102	0
19	0
160	0
199	0
541	0
48	0
106	0
11	0
151	0
73	0
44	0
62	0
43	0
51	0
48	0
225	0
251	0
6	18
0	72
94	0
113	0
8	1
66	0
30	39
182	0
51	0
33	0
5	347
58	1
98	0
92	0
82	0
148	0
590	0
61	0
13	0
64	0
263	0
954	0
165	28
480	0
84	0
169	0
285	0
141	0
86	0
117	23
62	0
68	0
0	112440
5	0
3	0
23	0
1	0
467	0
2199	0
84	0
8	136
48	0
0	1
14	0
375	0
135	0
10	0
145	0
238	0
145	0
0	8
78	0
201	89
28	0
157	0
209	0
5	11
84	0
186	0
207	121
398	0
70	0
22	0
56	0
156	276
140	9
211	15
9	0
74	0
53	0
15	63
142	0
3	0
75	0
81	0
39	0
101	0
166	0
591	0
36	0
288	0
129	0
256	0
368	30
0	16
38	0
76	0
71	0
77	0
84	0
64	0
66	0
143	4
172	155
11	0
107	0
66	0
41	0
93	0
0	16
320	337
73	0
116	0
85	0
125	0
1	0
524	0
87	0
314	0
65	0
204	0
110	0
57	41
27	0
285	0
72	0
686	0
15	0
2206	0
59	1
451	0
65	0
124	0
191	0
12	187
237	0
54	23
699	0
203	45
97	0
1	0
107	0
75	0
120	0
114	0
1203	0
1	16
36	0
186	0
22	0
14	1
154	0
74	0
3	0
152	0
6172	0
32	0
395	0
182	0
109	0
10	0
32	0
17	0
142	0
71	0
57	0
663	0
314	0
27	2
77	0
86	0
425	0
42	0
0	386
46	0
150	4
130	0
166	0
340	0
0	923
25	0
500	0
24	0
123	0
140	0
150	0
114	0
41	0
66	0
2	22
867	0
131	0
13	40
144	0
545	0
65	0
73	0
89	0
1669	0
0	2
202	0
9	0
28	0
173	0
124	0
24	0
1	14
342	0
557	447
25	0
1226	0
27	0
29	0
96	0
102	0
279	10
425	0
67	0
229	15
297	0
97	0
229	0
145	0
28	0
0	0
217	0
61	0
801	0
0	1062
1	21
142	0
2	0
10	14
0	15
47	0
55	0
152	0
3005	82
78	32
104	0
91	0
0	30
74	0
157	0
36	37
119	0
150	0
205	0
952	0
78	0
34	0
18	0
60	0
158	0
618	0
17	0
16	0
69	0
0	919
0	6
43	0
96	0
29	0
25	0
1117	0
2	88
28	0
180	0
76	0
376	0
80	14
163	0
182	0
19	35
110	0
12	0
36	0
90	0
28	0
129	9
23	0
128	0
79	0
150	0
76	0
3	0
50	0
59	0
112	0
0	7
8	0
6	33
39	79
90	0
5	42
1361	0
0	0
56	0
0	4
316	0
6	2
39	0
130	509
1	10
531	47
41	0
165	0
629	0
21	0
49	0
30	0
441	0
117	0
118	0
0	2
5	0
280	0
47	0
192	19
23	3
6	10
37	0
0	31
185	0
47	0
187	0
20	0
0	0
529	0
63	0
0	136
129	0
502	0
52	0
140	0
108	0
109	0
31	0
66	0
160	0
42	3
144	0
65	0
232	0
271	0
354	61
94	0
375	9
117	0
12	0
17	51
495	123
1473	0
165	0
78	0
12	187
25	0
17	116
196	22
65	0
292	0
500	0
152	0
153	10
85	0
123	0
47	0
272	0
0	1
32	0
11	0
13	0
97	0
35	0
240	0
159	0
80	19
43	0
69	0
54	15
116	0
194	0
97	0
20	0
169	0
42	0
92	0
43	0
86	0
50	43
19	0
152	0
57	0
35	0
53	0
351	0
3	28
105	0
58	0
53	0
41	24
63	0
461	0
73	0
27	0
91	54
29	0
11	61
17	0
37	0
757	0
27	0
5	6
15	0
1	0
19	25
58	0
101	0
429	1033
232	0
0	0
41	39
12	0
758	0
1	0
92	0
592	0
69	0
48	0
479	0
415	0
322	90
105	0
436	0
79	0
75	0
59	0
15	0
61	0
2	0
124	0
0	0
204	0
63	0
110	0
311	0
42	0
266	0
141	0
33	0
0	22
401	0
56	33
35	0
25	0
13	0
175	0
24	905
30	0
0	2
43	0
183	0
112	0
35	0
418	0
5	10
15	0
104	0
270	0
178	0
40	0
402	0
0	0
111	0
221	48
139	0
536	0
3	47
120	0
37	0
47	0
47	0
371	0
122	0
0	0
107	0
100	37
45	4
39	0
132	0
158	0
0	0
95	0
33	72
6	0
51	0
313	0
28	0
66	0
247	0
622	0
14	0
126	0
22	0
59	0
163	0
307	0
0	0
57	0
121	0
20	0
57	0
34	0
265	0
21	0
422	35
16	33
57	0
33	0
41	0
4	4
339	0
409	0
95	0
187	0
59	0
1	0
75	0
135	0
93	0
343	0
4	0
4	0
111	0
16	0
44	10
42	9
1	7
133	0
5	0
1	0
52	0
193	0
0	4
60	0
47	0
0	141
394	0
38	0
36	0
77	0
44	0
2684	0
42	5
123	0
338	0
25	0
1	4
318	0
35	0
38	0
486	0
43	0
18	0
296	8
119	92
146	0
18	0
18	17
13	0
1	0
2	0
0	10
149	0
81	0
216	0
81	0
126	0
28	50
74	0
92	0
103	0
74	0
12	44
89	3
122	0
0	9
0	20
69	0
14	21
366	0
65	0
191	0
141	0
2	2
1079	0
0	191
43	0
224	0
658	0
147	0
12	0
34	0
796	23
81	0
119	0
32	0
56	19
1	3
60	0
88	0
15	0
91	0
109	0
75	0
89	0
114	0
242	0
103	2
21	0
2	15
76	23
55	0
57	0
184	0
324	10
66	0
101	0
84	0
0	0
266	173
46	0
199	62
75	0
450	0
141	0
409	0
471	0
32	0
20	0
22	0
3	0
27	0
94	0
125	0
132	0
64	0
36	0
39	0
75	0
210	106
237	0
114	0
40	0
2	3
518	0
23	0
197	0
283	0
60	0
51	0
133	0
41	0
26	0
25	15
310	0
284	0
357	0
0	3
28	0
122	0
355	0
149	0
43	0
11	0
16	0
9	2
220	220
490	0
1	8
4	0
30	0
846	0
21	0
123	0
0	0
115	0
16	0
0	887
73	0
37	0
37	39
4	0
0	0
81	0
39	0
182	0
401	0
50	0
301	0
167	77
358	0
12	2423
22	0
1287	0
89	0
44	0
54	0
0	0
104	0
83	0
412	0
23	0
26	0
516	1034
109	0
24	0
67	0
70	0
813	3046
546	0
214	20
47	0
28	0
0	3
0	192
23	0
28	5
46	0
0	6
4	0
272	0
46	0
79	0
74	0
127	0
25	0
132	0
42	0
95	0
8	0
138	0
56	0
30	0
170	9
49	0
39	68
217	0
52	0
0	19
111	0
170	0
0	0
341	0
81	0
96	517
591	0
401	0
280	0
36	0
107	0
642	0
5	0
891	4611
343	0
51	0
459	0
673	0
