UniqueCount	AmbigCount
30	0
6	0
8	0
571	0
3	3
11	0
37	0
30	0
68	0
9	0
41	0
132	0
23	0
2	5
77	0
49	0
80	0
3	0
101	0
113	0
35	1
57	0
31	0
223	0
30	0
0	1
568	140
39	0
75	0
45	20
17	0
319	0
0	25
76	0
72	0
14	4
66	0
0	6
0	0
89	0
40	0
120	0
46	0
32	0
104	0
32	0
10	10
1	5
191	0
79	3
153	0
103	84
354	11
10	0
27	967
0	4
30	0
6	0
91	0
136	0
79	0
13	1
232	0
7	0
110	0
83	0
9	0
98	0
276	0
23	0
55	0
460	0
18	0
37	0
0	804
87	0
5	0
7	0
1	0
167	0
176	0
819	0
1	0
218	0
33	0
88	0
126	0
62	1
815	0
1866	0
102	9
149	0
28	0
53	0
40	0
566	0
2	3
0	14
14	0
24	0
33	0
24	0
108	1
219	0
7	37
49	0
47	0
12	0
145	0
119	0
33	0
10	0
47	0
39	0
316	0
22	0
3	0
12	0
53	143
27	0
22	0
115	0
42	0
40	0
66	0
29	0
130	15
0	0
16	0
0	1
268	0
35	0
60	0
1	0
44	1
0	0
9	0
106	0
23	0
0	0
43	0
259	0
751	0
20	0
15	0
149	0
1	0
92	0
6	0
2	5
29	0
49	0
174	0
43	41
0	0
164	0
58	0
196	0
367	483
15	2
17	0
49	0
89	1
26	0
4	0
297	0
1947	0
0	4
73	0
50	0
113	0
277	0
8	0
28	0
0	22
13	0
32	0
81	0
26	0
83	0
77	0
0	1
21	0
28	0
16	0
87	18
139	0
0	7
20	0
11	0
2011	0
16	0
25	0
176	0
43	519
4	0
28	0
48	0
0	7
12	0
47	0
6	0
24	0
630	0
36	0
79	0
39	4
2	53
45	0
57	0
17	0
56	0
611	0
132	0
184	0
0	0
31	0
38	0
0	5
22	0
55	0
179	0
105	51
27	0
33	0
11	0
0	145
283	0
42	0
10	0
8	0
25	2
32	10
280	0
30	0
0	3
138	0
66	0
112	0
78	0
20	0
77	0
190	0
324	0
158	0
582	0
3	0
67	0
33	0
27	0
293	0
52	0
53	0
185	0
33	0
60	0
204	0
93	0
192	0
137	0
9	0
10	0
33	0
0	733
2	0
0	0
53	0
11	0
26	0
15	0
0	45
79	0
878	0
14	0
788	0
426	0
0	0
17	0
119	3
2	27
167	0
24	0
70	0
130	0
60	0
14	0
3	32
1	3
14	0
125	0
17	7
156	175
3	0
33	0
0	2
1	0
35	17
3626	0
120	0
964	0
42	0
0	0
7	0
30	0
113	0
3	0
137	0
199	0
17	0
274	0
31	0
343	61
47	0
211	0
23	0
40	0
37	0
543	190
34	0
842	0
324	257
23	0
333	0
73	0
83	0
16	0
274	0
32	0
11	0
52	0
41	0
137	253
11	0
30	0
44	0
44	0
49	0
73	0
215	0
84	0
138	0
126	0
83	0
114	0
63	0
91	0
76	0
14	0
14	0
140	15
72	0
51	0
61	0
31	0
10	9
49	0
7	0
76	0
31	0
50	2
98	0
303	0
0	55
715	0
37	0
0	17
39	0
22	0
287	5
279	0
0	5
9	0
36	0
5	0
63	3
12	0
0	0
28	0
28	0
78	0
16	0
73	0
103	0
277	0
55	0
7	0
151	0
69	0
178	0
56	0
39	0
58	0
62	0
73	0
3	29
40	0
0	0
16	0
100	73
15	0
99	0
48	0
0	28
47	0
37	0
105	0
19	0
160	0
310	0
34	0
238	0
64	0
0	0
79	0
16	0
370	109
225	58
2739	7
0	5
55	0
173	0
39	0
29	0
901	0
96	143
247	0
269	0
0	12
0	24
9	0
124	0
21	0
45	0
0	1
22	0
28	0
1	9
92	0
4	26
3	29
70	0
250	0
39	0
548	0
38	0
0	0
38	0
20	0
102	0
82	0
4	0
22	0
164	0
216	0
123	0
8	0
36	63
25	0
148	490
37	0
162	0
32	0
59	0
115	0
27	0
199	0
152	0
49	0
224	0
20	0
190	0
117	25
96	0
54	0
57	0
15	0
0	15
16	0
115	18
36	0
2	20
61	0
89	0
107	0
26	0
44	0
2	1
4	0
4	0
148	0
57	0
26	0
77	0
16	48
8	0
2	0
503	0
304	0
1	4
116	0
19	0
20	0
24	0
69	0
51	0
2	0
12	0
20	0
33	0
9	0
54	0
78	0
13	0
7	342
116	0
218	0
64	0
1	54
9	0
621	0
37	0
51	0
623	0
32	0
8	0
66	0
105	0
19	0
56	11
217	0
54	0
0	0
0	3
46	0
0	36
31	0
16	0
15	0
3	3
36	11
70	25
2	0
77	1
163	0
79	0
14	173
35	7
52	0
57	0
94	0
494	0
9	0
49	0
55	0
80	0
33	0
17	0
6	0
27	0
16	0
170	7
82	12
1500	0
32	0
0	24
116	0
45	0
18	0
52	0
14	0
10	0
11	0
218	64
50	0
26	0
8	19
104	0
32	0
11	0
6	0
4	63
31	0
0	5
7	1
67	0
60	1
43	907
66	0
0	1
0	53
85	0
42	0
72	0
5	7
23	0
168	0
10	0
7	0
69	1
44	0
77	0
7	0
29	0
1	1
7	0
568	0
42	0
57	0
269	161
48	0
3	0
92	109
21	0
36	0
4	0
49	0
402	0
118	0
46	0
9	0
3	2
19	0
4	0
10	0
2	20
58	0
90	0
159	0
51	0
64	0
5	0
3	1
0	9
31	0
39	0
108	0
51	0
241	0
611	0
80	0
2	57
41	0
14	0
71	0
53	0
171	0
254	0
0	0
227	0
1	9
59	0
48	0
24	0
6	0
36	0
456	22
3	0
11	33
26	0
51	0
0	3
108	47
15	0
265	0
33	0
56	0
104	0
48	0
107	0
37	0
0	0
60	0
0	2
133	0
69	10
182	0
0	0
29	0
40	0
162	596
0	211
122	0
0	19
84	0
150	0
18	0
162	0
83	0
4	26
89	0
73	0
0	3
36	0
463	0
0	2
0	7
76	0
29	0
94	0
0	26
41	0
36	0
18	0
43	599
0	33
68	0
19	0
0	0
71	0
27	0
224	0
4	2
0	43
54	0
99	0
16	4
86	0
79	0
152	0
9	0
15	0
79	0
7	0
166	0
17	0
84	0
427	0
119	0
243	0
153	0
54	0
0	5
54	0
120	0
2	4
1006	0
114	0
31	0
1	0
115	0
43	0
190	0
73	0
25	0
12	0
39	0
37	0
16	0
393	0
27	0
59	0
11	0
24	0
56	0
38	0
598	0
54	0
40	0
41	2
8	22
41	0
27	0
62	0
81	0
107	0
0	0
91	0
0	2
15	0
210	0
6	0
93	31
31	0
17	0
1	0
0	0
128	0
1	1
53	8
25	0
30	0
21	0
312	0
181	5
1	0
30	0
0	0
208	0
262	0
24	11
0	0
12	0
0	0
96	0
77	0
39	0
265	0
44	0
46	0
14	0
81	0
2520	1891
62	0
54	10
105	0
2	27
13	26
297	0
29	0
70	0
43	0
669	0
24	0
56	0
1224	0
111	0
995	0
70	0
10	0
21	0
21	0
20	0
1	4
804	0
1	0
26	0
208	0
30	0
214	0
21	0
67	0
50	0
502	0
63	0
189	0
0	1
32	0
9	0
59	0
6	3
25	0
61	0
39	0
14	55
68	0
1	0
0	327
220	0
33	2955
57	0
23	0
60	0
72	0
57	0
90	0
83	0
11	0
30	0
7	0
28	0
99	0
99	0
317	0
47	0
56	0
5	0
65	0
274	9
59	9
20	0
2	0
165	13
7	0
36	0
22	0
0	0
1	0
83	0
14	0
24	11
87	0
9	0
83	0
1	80
32	0
167	89
145	29
47	0
49	0
4	11
11	0
3	7
23	644
0	0
34	0
1	17
2	0
43	0
22	0
9	0
23	0
33	0
31	0
3	12
28	9
7	0
9	0
42	0
20	1
5	0
614	0
74	0
1	13
131	0
1	0
8	7
3	0
262	0
243	0
4	0
37	7
14	13
385	0
71	0
17	0
15	0
226	0
7	5
142	13
50	0
54	0
118	96
80	0
36	0
1	0
0	4
12	0
42	0
160	2
147	0
23	0
58	0
56	2
12	0
71	0
269	15
10	0
39	0
1	4
90	0
91	0
51	0
75	0
25	0
100	0
16	0
20	0
9	82
148	0
75	0
15	0
50	0
32	1
89	0
77	0
12	143
21	0
40	0
19	0
1	0
47	0
27	0
41	0
31	0
38	0
147	0
57	0
38	0
24	0
20	0
49	0
190	0
2	11
57	0
16	8
31	1
21	7
0	0
118	0
48	0
16	2
374	0
40	0
81	0
916	0
4	0
50	0
49	0
90	0
21	0
195	0
0	0
25	0
133	310
66	0
100	0
39	4
3	1
92	0
0	11
40	0
1427	0
69	0
1	0
39	0
22	0
108	0
37	0
96	0
16	4
26	0
184	0
166	0
0	9201
6	48
36	0
438	73
131	0
91	0
129	0
0	3
5	0
22	0
358	17
22	0
118	0
0	76
250	0
106	0
57	0
49	0
64	0
408	0
208	19
206	0
5	62
24	0
3	0
124	0
62	0
4	0
1597	0
422	0
0	10
0	81
47	0
22	0
0	35
55	0
3951	236
0	50
17	0
6	0
89	0
69	0
42	0
87	0
225	0
8	32
124	0
102	0
63	0
165	0
71	0
1	0
3	0
19	0
19	0
31	0
201	0
26	0
10	0
73	0
152	9
355	0
186	0
27	0
50	0
213	0
86	0
40	0
177	0
1	0
127	0
4	0
246	0
33	0
31	0
70	0
13	3
14	3
33	0
5	0
1621	1836
115	0
5	0
237	0
237	4
26	0
30	0
170	353
17	0
30	0
4	0
55	0
242	0
60	0
27	0
801	185
2	16
14	0
28	41
128	0
62	26
779	0
49	0
53	0
84	0
20	0
683	51
50	0
131	1
28	0
33	0
4	0
206	0
128	0
13	313
17	0
0	90
59	0
638	0
6	7
0	6
3312	0
133	0
99	0
30	0
166	0
47	0
97	0
223	4
76	0
17	0
62	0
38	0
48	136
127	0
0	0
44	0
54	0
61	29
368	0
313	0
60	0
0	6
62	0
44	0
1123	0
19	0
251	0
69	0
37	0
7	25
20	0
28	0
131	0
39	0
109	0
19	0
9	6
78	0
0	62
61	0
28	0
19	0
41	0
35	0
56	0
25	3
0	0
4	27
29	0
18	0
31	0
14	0
16	0
0	6
1	0
787	0
0	0
50	0
0	1
16	0
22	0
26	0
76	0
132	0
32	0
5	0
0	740
545	0
13	0
47	0
84	0
1	11
32	0
16	0
144	0
34	0
0	0
28	0
33	0
325	0
0	31
0	1
19	0
21	0
94	0
53	0
26	0
174	0
27	0
213	0
32	0
10	0
51	0
124	184
42	0
3	0
390	3
110	0
80	0
695	0
0	0
45	0
127	0
2	1
53	28
85	0
77	0
1	0
15	4
178	0
52	45
33	0
24	0
50	0
10	0
71	0
132	0
1700	0
99	0
152	0
68	0
77	0
26	0
113	0
20	0
38	0
17	0
181	0
102	0
37	0
75	0
20	0
422	0
74	0
20	0
0	0
39	0
12	0
14	1
105	0
106	5
22	0
122	0
161	0
31	0
215	957
9	37
29	0
595	0
1	15
90	0
28	0
40	0
0	1
44	0
1	0
0	0
14	0
117	0
66	305
323	0
26	0
155	0
27	0
15	0
39	0
12	0
96	0
1	44
18	0
27	0
5	2
60	0
1	6
2	6
187	0
21	0
62	0
104	0
1	11
36	0
42	0
110	0
197	0
142	0
6	0
64	0
19	0
51	0
201	62
26	6
0	0
19	0
0	0
87	0
17	0
55	0
163	0
4	0
264	0
8	0
109	0
105	0
17	0
52	0
5	0
91	0
17	16
24	0
19	12
55	0
28	0
92	0
0	0
3	0
138	16
31	0
89	0
82	9
61	26
89	0
20	0
37	0
145	0
226	0
37	0
32	0
3	0
120	0
27	0
36	0
17	0
19	0
30	0
66	0
198	0
98	0
3	6
0	28
49	0
43	0
1	0
22	0
10	14
46	0
26	0
25	0
3	309
14	0
42	0
96	0
42	0
36	0
505	0
35	0
21	0
47	0
492	0
229	0
53	7
189	0
3	0
46	0
1149	0
103	0
46	0
31	14
25	0
18	0
0	76505
6	0
6	0
16	0
0	1
210	0
3258	0
78	0
0	60
28	0
1	4
6	0
112	0
49	0
22	0
150	0
74	0
79	0
0	6
12	0
239	91
52	0
98	0
178	0
3	9
31	0
77	0
404	161
81	0
31	0
38	0
131	0
152	355
27	6
132	9
19	0
37	0
35	0
6	52
46	0
1	0
37	0
36	0
16	0
34	0
169	0
59	0
24	0
209	0
55	0
77	0
228	17
0	5
11	0
56	0
34	0
65	0
85	0
24	0
38	0
121	3
166	174
173	0
95	0
84	0
29	0
117	0
1	9
381	368
44	0
86	0
73	0
97	0
0	0
818	0
40	0
226	0
31	0
195	0
59	0
86	49
31	0
227	0
18	0
311	0
2	0
380	0
794	16
131	0
51	0
64	0
176	0
3	63
112	0
20	13
219	0
360	109
91	0
2	0
102	0
37	0
41	0
44	0
1113	0
0	5
19	0
117	0
15	0
14	0
42	0
32	0
1	0
112	0
2013	1
32	0
570	0
55	0
89	0
5	0
14	0
6	0
132	0
60	0
24	0
424	0
1588	0
112	18
111	0
63	0
153	0
44	0
0	84
27	0
40	2
78	0
146	0
230	0
0	123
33	0
400	0
16	0
58	0
60	0
66	0
49	0
9	0
73	0
0	16
425	0
90	0
2	18
110	0
263	0
56	0
161	0
19	0
200	0
0	0
46	0
1	0
12	0
68	0
8	0
16	0
0	7
76	0
734	483
17	0
815	0
51	0
15	0
72	0
87	0
82	6
151	0
60	0
126	9
114	0
28	0
86	0
88	0
30	0
0	0
76	0
8	0
462	0
0	255
5	41
103	0
2	0
3	2
0	21
20	0
37	0
54	0
458	22
40	14
128	0
63	0
1	38
418	0
368	0
19	23
103	0
85	0
78	0
454	0
56	0
8	0
62	0
46	0
33	0
632	0
15	0
4	0
92	0
0	126
0	4
52	0
69	0
17	0
17	0
389	0
2	41
18	0
63	0
102	0
182	0
42	6
65	0
302	0
18	12
66	0
1	0
38	0
37	0
19	0
160	7
19	0
205	0
62	0
89	0
6	0
0	0
26	0
37	0
217	0
1	2
8	0
12	20
12	32
10	0
4	57
592	0
1	0
75	0
0	1
190	0
2	2
19	0
161	691
2	1
377	31
56	0
57	0
475	0
13	0
62	0
24	0
197	0
31	0
82	0
0	3
3	0
82	0
29	0
190	34
4	0
0	5
39	0
0	9
72	0
70	0
135	0
15	0
0	0
117	0
14	0
0	60
54	0
355	0
43	0
74	0
50	0
55	0
17	0
29	0
86	0
38	4
44	0
31	0
47	0
311	0
443	45
44	0
234	3
72	0
9	0
11	29
523	176
1872	0
85	0
137	0
6	58
8	0
8	37
109	7
41	0
150	0
138	0
63	0
111	10
65	0
133	0
35	0
299	0
0	0
16	0
2	0
6	0
30	0
19	0
199	0
55	0
31	15
79	0
87	0
12	1
81	0
169	0
97	0
15	0
364	0
13	0
34	0
32	0
30	0
22	19
2	0
57	0
34	0
15	0
34	0
245	0
1	17
55	0
25	0
40	0
27	22
16	0
92	0
23	0
20	0
42	25
592	0
8	45
43	0
43	0
984	0
15	0
2	6
11	0
2	2
12	6
69	0
92	0
230	738
255	0
0	0
94	39
12	0
249	0
0	0
101	0
507	0
43	0
27	0
641	0
170	0
159	44
63	0
311	0
47	1
32	0
61	0
10	0
27	0
0	7
73	0
0	9
70	0
24	0
956	0
314	0
35	0
125	0
75	0
20	0
0	16
63	0
31	15
13	0
25	0
17	0
93	0
34	1302
23	0
0	1
48	0
106	0
43	0
30	0
121	0
2	5
5	0
59	0
133	0
97	0
29	0
92	0
0	0
63	0
394	84
47	0
196	0
0	22
77	0
15	0
24	0
46	0
172	0
68	0
0	0
40	0
52	14
59	6
16	0
107	0
61	0
1	7
43	0
11	26
0	0
16	0
652	0
12	0
54	0
153	0
849	0
9	0
76	0
11	0
68	0
61	0
113	0
0	0
26	0
87	0
8	0
42	0
23	0
71	0
7	0
494	49
4	15
33	0
36	0
31	0
0	1
161	0
215	0
23	0
49	0
43	0
0	0
29	0
119	0
39	0
289	0
8	0
4	0
106	0
10	0
24	2
23	5
0	4
54	0
1	0
0	0
26	0
112	0
1	4
59	0
31	0
0	56
235	0
15	0
23	0
62	0
10	0
997	0
90	16
38	0
123	0
9	0
3	6
111	0
22	0
106	0
953	0
13	0
18	0
333	15
85	56
42	0
12	0
9	10
9	0
0	0
7	0
0	6
84	0
79	0
82	0
52	0
80	0
7	23
9	0
46	0
47	0
115	0
9	25
113	10
62	0
0	6
0	7
63	0
7	12
74	0
18	0
68	0
122	0
0	0
413	0
0	41
60	0
141	0
455	0
49	0
14	0
40	0
109	5
53	0
56	0
18	0
192	34
0	1
19	0
54	0
0	0
20	0
42	0
57	0
40	0
119	0
107	0
30	1
6	0
0	3
54	8
45	0
17	0
63	0
96	0
61	0
100	0
23	0
0	0
232	136
97	0
82	67
91	0
353	0
80	0
84	0
179	0
24	0
20	0
17	0
4	0
13	0
32	0
58	0
55	0
24	0
24	0
41	0
140	0
37	21
235	0
49	0
15	0
0	3
1088	0
17	0
124	0
230	0
45	0
36	0
51	0
8	0
7	0
18	14
103	0
89	0
47	0
2	1
40	0
34	0
190	0
28	0
19	0
1	0
16	0
8	2
345	290
679	0
0	2
25	0
5	0
267	0
1	0
58	0
0	0
110	0
12	0
0	114
49	0
23	0
31	39
3	0
1	0
38	0
28	0
26	0
352	0
28	0
200	0
138	77
85	0
0	1000
14	0
347	0
51	0
27	0
41	0
1	0
14	0
40	0
127	0
26	0
25	0
663	1422
46	0
13	0
33	0
37	0
557	2511
203	0
201	11
33	0
20	0
0	3
0	59
23	0
22	4
23	0
0	9
3	0
159	0
11	0
105	0
20	0
83	0
11	0
52	0
26	0
20	0
2	0
32	0
28	0
44	0
64	1
28	0
14	7
138	0
19	0
0	1
33	0
72	0
2	1
402	0
47	0
41	170
425	0
346	0
203	0
32	0
85	0
462	0
3	0
233	1712
93	0
68	0
165	0
419	0
0	0
7	0
92	0
26	2
126	0
3	0
5	0
8	0
329	290
32	0
70	0
