UniqueCount	AmbigCount
233	0
85	0
59	0
888	5
3	31
18	0
34	0
109	0
744	0
15	0
356	0
96	0
149	0
6483	0
68	0
0	66
75	0
73	0
16	0
859	0
112	0
0	3
75	0
157	0
416	0
81	0
11	73
0	3279
55	3
61	0
73	0
142	0
82	0
631	0
474	0
798	0
44	0
16	0
38	0
0	9
29	0
434	0
248	0
4	0
498	0
7	0
62	0
65	0
118	0
0	9
88	219
377	0
11	22
13112	3750
35	0
41	0
19	3
0	0
77	0
70	0
34	0
350	0
11	0
273	0
13	0
178	181
20	0
31	0
534	0
1	5
95	0
1	0
28	0
38	0
118	118
187	0
28	0
9	0
59	0
108	0
69	0
253	0
27	0
69	0
264	0
41	0
429	0
200	0
64	0
19	0
28	0
36	0
11	0
81	0
32	0
3	2
0	9
114	6
18	11
28	0
0	21
231	0
93	0
34	0
274	0
258	0
61	12
227	264
77	0
0	2
57	0
19	0
115	0
7	15
42	0
77	0
300	0
118	0
38	0
76	0
133	27
32	0
52	0
171	0
18	0
65	1
81	0
1125	0
443	50
122	0
0	5
28	0
10	0
961	0
11	0
2	8
43	0
8	0
102	0
7	0
242	0
114	0
151	33
486	0
51	0
38	0
33	0
432	0
415	0
353	0
0	0
182	8
162	0
731	0
0	0
48	0
123	0
64	0
72	0
28	0
53	4
106	0
128	0
115	0
21	362
13	35
91	0
1	0
120	0
127	0
98	0
225	0
0	2
183	0
62	0
318	324
56	0
27	0
262	0
325	0
137	0
695	0
632	0
1	8
55	0
29	0
59	118
1	0
90	0
168	0
92	0
755	0
1087	0
38	230
120	0
358	0
2	7
3	0
75	0
4	0
633	0
68	0
286	0
130	0
28	0
25	0
301	0
7	0
30	0
0	0
30	0
197	0
62	0
0	0
157	0
10	11
68	0
299	0
3	9
419	0
38	0
92	0
28	0
5	0
0	15
37	0
18	0
168	0
2	47
88	0
26	0
202	0
105	0
86	0
0	3870
89	39
27	9
22	0
91	0
5	12
64	0
56	0
45	0
91	0
33	0
138	0
4	0
62	0
2	2
59	0
12	0
48	0
292	0
68	0
429	0
17	0
33	33
54	105
88	0
19	3
254	0
395	0
0	1271
0	7
41	0
107	11
34	0
25	0
44	0
132	0
0	0
118	0
30	0
661	0
302	0
283	24
97	0
8	0
53	0
155	0
0	0
78	0
147	657
47	0
414	306
0	3
69	0
13	0
3	0
27	0
107	0
76	0
46	0
199	0
0	0
4	0
120	5
0	0
138	0
56	0
108	128
86	55
45	0
96	3
17	27
1	0
27	0
217	0
5	0
25	8
255	0
33	35
1	0
8457	10
43	0
825	0
117	0
170	0
66	264
291	0
32	0
103	0
217	0
28	0
36	26
0	0
364	0
102	8
136	0
444	14
126	0
33	0
1	0
22	0
55	0
27	0
280	0
302	0
29	0
92	0
127	0
33	0
79	0
200	0
0	1398
122	0
1	1
74	0
20	0
125	0
5	0
19	30
37	0
37	39
255	15
37	0
24	35
287	0
100	0
74	0
10	0
87	0
17	0
23	7
293	0
21	0
98	0
164	0
105	0
6	0
112	0
85	0
105	70
47	0
65	38
241	0
40	0
6072	0
0	12
205	0
185	0
70	0
50	0
52	0
42	0
111	0
1	0
61	0
5	0
30	0
137	0
15	0
20	2
4	0
10	0
201	0
88	0
46	0
36	0
28	0
4	24
237	0
8	58
70	0
25	0
74	0
138	87
216	0
30	24
54	0
225	0
0	158
423	0
30	0
74	0
37	0
88	0
6	0
75	0
627	0
76	0
4	4
952	3
383	0
68	0
192	0
31	0
2361	0
74	0
1	0
92	0
1	0
45	131
118	0
1354	0
3	9
107	0
73	0
54	0
173	0
70	0
12	664
46	0
249	0
224	0
15	2
92	0
94	0
81	0
32	1
94	0
27	0
12	0
4	15
0	9
75	2
2	3
32	36
71	0
306	0
14	61
13	0
11	1
5	0
108	0
49	0
52	0
7	0
0	625
63	0
154	0
26	0
184	0
174	605
53	0
1239	0
926	0
26	0
62	0
165	13
91	0
51	0
18	0
145	91
25	0
207	24
12	3
260	0
213	0
19	0
47	0
0	337
58	2
213	28
107	0
5	0
119	0
151	0
109	0
409	0
15	0
120	0
62	0
36	0
216	0
54	19
29	0
304	0
38	0
92	0
8	0
457	0
35	0
48	0
0	1
0	82
0	2
17	0
58	10
160	0
144	0
1752	2
1	1
57	34
35	0
386	3
211	0
38	0
39	0
25	0
65	0
0	4
46	10
108	1071
46	0
114	0
43	24
14	0
69	0
168	0
300	0
61	0
10	12
7	0
192	0
19	0
65	66
118	0
45	22
556	72
1528	0
113	53
8	0
13	0
17	8
170	0
1655	0
76	0
301	18
0	23
0	0
95	0
25	0
106	0
0	0
52	0
6	0
107	0
22	25
63	0
55	0
31	0
920	0
36	0
76	0
149	0
1797	0
64	0
32	0
26	181
62	0
299	0
23	22
174	0
0	25
203	0
1	7
1812	0
0	0
391	0
878	0
26	16
141	0
15	0
56	0
18	0
221	6
58	39
3	0
64	0
100	0
11	0
64	0
292	0
282	0
155	0
15	42
34	0
27	0
71	0
2373	0
141	0
41	0
79	0
41	0
80	479
47	129
143	0
1086	0
98	0
343	0
193	0
68	0
0	0
0	5
51	0
222	0
41	0
1968	0
0	8
75	0
7	57
600	1
173	127
15	0
260	0
55	0
29	0
144	0
52	0
0	93
336	0
60	0
52	0
160	0
30	0
23	0
0	0
49	0
39	0
508	0
154	0
45	0
925	2
72	0
20	27
101	0
82	0
75	0
458	0
61	0
51	0
55	0
9	0
29	0
136	0
25	0
30	0
3	10
85	0
36	0
521	0
180	24
632	2686
0	5
20	0
74	4
21	0
19	0
83	0
98	3
0	2
30	0
59	0
58	0
53	0
37	0
67	0
81	0
32	0
202	0
525	0
167	0
94	0
9	14
161	0
234	12
39	0
0	79
69	0
21	217
6	0
77	0
125	0
116	0
111	0
5	26
28	0
1079	0
90	0
33	0
65	0
25	0
18	0
1654	0
67	0
24	0
27	0
153	0
16	0
16	0
57	0
125	0
26	0
132	14
10	0
10	0
117	0
50	67
0	0
10	0
97	0
273	0
92	0
2	0
36	7
102	0
121	0
3	0
31	0
62	0
235	0
21	0
367	0
79	0
83	0
29	0
22	0
50	20
26	0
89	0
0	48
99	0
47	0
851	32
30912	0
59	0
52	0
76	28
131	0
20	0
0	0
126	0
64	0
59	0
427	0
254	0
13	0
212	0
67	0
0	1423
53	0
2050	0
60	28
42	0
44	0
427	0
27	14
47	0
46	0
35	0
126	0
70	0
0	0
13	0
156	0
396	0
3	0
309	0
19	7
97	0
318	0
46	0
2386	0
41	0
201	0
19	0
97	0
0	9
15	11
26	0
40	0
0	0
432	0
168	0
33	0
0	2
1	19
97	1
2	7
102	0
41	0
46	7
0	0
246	0
16	0
59	0
163	0
43	0
509	0
1	0
227	0
7	0
12	0
56	0
83	0
20	0
47	0
58	0
107	0
46	0
512	0
107	0
4	4
40	0
240	0
171	0
4	9
3930	0
69	0
115	0
56	0
28	0
12	55
0	0
83	0
964	0
50	0
18	18
30	602
378	43
920	3
59	0
21	0
211	0
0	0
73	0
39	0
59	0
37	0
91	0
52	0
19	0
34	0
26	0
40	0
58	0
0	0
49	0
1	0
29	0
1	2
102	85
0	27
2	0
66	0
0	5
87	0
11	0
6	0
64	0
79	0
69	0
6	0
16	0
2	50
0	1328
17	1
111	0
54	0
55	0
418	145
63	0
46	52
2	0
21	12
1232	0
27	0
387	0
4	27
49	0
159	0
61	0
50	0
43	0
6	116
42	0
150	0
32	0
192	0
32	0
131	0
1827	0
2704	0
24	0
374	0
157	0
12	0
36	36
128	0
341	5
32	0
147	0
21	0
269	0
4	0
156	0
95	0
0	1
49	0
36	0
34	0
127	0
92	0
0	0
7	0
7	0
18	0
0	0
123	0
12	4
32	56
41	8
347	0
49	0
214	0
8	0
35	0
125	0
2	0
71	0
53	0
18	0
70	0
46	0
98	0
1	44
24	0
540	0
0	7
29	271
145	0
147	0
13	0
197	493
7	37
67	0
210	0
52	0
35	0
86	21
47	0
39	0
43	9
237	3876
65	0
32	0
41	0
14	0
68	0
36	0
68	0
168	0
178	8553
41	0
19	0
88	0
2	0
50	0
122	0
45	0
71	0
55	4
219	0
128	0
72	0
269	0
144	208
10	0
84	0
21	20
46	0
0	0
19	12
109	0
93	0
38	0
20	0
252	0
23	42
113	0
44	0
115	0
51	0
30	0
51	0
53	7
109	0
7	0
29	0
80	0
103	479
51	0
38	0
27	218
572	0
56	0
219	0
10	0
32	0
16	0
13	0
363	0
0	1373
67	0
77	0
36	0
258	0
3	0
255	0
16	0
0	1
0	38
24	85
42	0
46	0
422	0
428	0
12	0
203	0
2	0
87	0
500	0
30	0
16	0
964	0
112	0
1	24
114	0
45	0
7	0
90	0
132	0
1720	0
19	0
48	4
120	26
79	52
67	0
192	0
43	0
97	0
48	0
11	0
11	0
274	0
7	2
11	0
42	0
29	0
142	0
9	0
13	0
234	0
58	0
4	22
183	0
29	0
138	0
44	0
84	0
138	0
19	2
105	0
19	0
143	0
90	0
1	2
288	183
186	0
317	0
220	53
56	0
383	0
0	13
421	0
16	0
23	11
67	0
5	2
0	16
96	0
479	0
224	0
27	0
25	0
206	0
33	0
18	27
6	4
173	0
61	2
407	0
69	61
222	33
4	0
14	737
1	11
11	0
3	0
89	0
108	0
45	0
10	0
490	0
18	0
90	0
61	0
18	0
65	0
469	0
3	0
46	0
263	0
13	0
33	0
0	1237
40	0
7	3
56	0
2	0
89	0
33	0
697	0
2	0
834	1
107	0
214	0
159	0
342	5
2324	0
1228	0
200	18
407	0
121	0
68	0
69	0
622	0
12	20
8	24
65	0
75	0
63	0
32	0
208	1
288	0
4	34
44	0
31	0
19	0
101	0
98	0
95	0
49	0
282	0
58	0
831	0
107	0
1	0
35	0
88	99
59	0
41	0
70	0
79	0
23	0
144	0
32	0
127	12
3	0
10	0
0	1
691	0
123	0
79	0
5	0
88	0
0	0
22	0
56	0
65	0
1	0
94	0
2784	0
2694	0
31	0
47	0
228	0
3	0
128	0
8	1
1	13
38	0
100	0
370	0
123	492
2	0
38	0
62	0
170	0
918	597
58	4
25	0
31	0
205	1
21	0
12	0
175	0
2295	0
1	7
55	0
106	0
110	0
207	0
6	0
56	0
0	1
17	0
34	0
310	0
37	0
231	0
135	0
0	4
82	0
19	0
34	0
96	82
281	0
2	31
302	0
54	0
709	0
55	0
22	0
2050	0
123	575
2	0
37	0
80	0
0	9
31	0
49	0
15	0
74	0
769	0
67	0
30	0
109	5
13	98
59	0
63	0
17	0
93	0
542	0
721	0
217	0
0	0
29	0
91	0
0	4
26	0
246	0
139	0
17	27
25	0
27	0
41	0
0	189
255	0
75	0
19	0
48	0
13	3
5	6
447	0
51	0
0	5
115	0
80	0
303	0
69	0
103	0
99	0
604	0
628	0
318	0
4665	0
5	0
31	0
76	0
213	0
764	0
24	0
29	0
92	0
50	0
17	0
144	0
150	0
395	0
185	0
9	0
13	0
34	0
0	1160
9	0
3	0
71	0
10	0
88	0
30	0
0	45
121	0
2533	0
21	0
835	0
351	0
0	0
71	0
640	31
6	46
169	0
42	0
76	0
103	0
56	0
66	0
28	132
0	0
28	0
245	0
7	23
137	210
0	0
38	0
0	17
7	0
91	116
821	0
222	0
949	0
51	0
0	2
10	0
50	0
446	0
7	0
164	0
459	0
36	0
1252	0
19	0
368	127
58	0
458	0
46	0
25	0
353	0
365	265
36	0
492	0
546	934
27	0
302	0
133	0
105	0
20	0
140	0
207	0
27	0
20	0
108	0
1034	771
50	0
30	0
74	0
58	0
53	0
301	0
317	0
81	0
197	0
258	0
74	0
154	0
57	1
79	0
127	0
14	0
59	0
392	22
179	0
74	0
56	0
50	0
39	22
48	0
18	0
80	0
30	0
194	34
105	0
229	0
0	123
315	0
117	0
2	20
58	0
24	0
424	11
303	0
0	13
14	0
46	0
22	0
40	9
87	0
5	0
133	0
35	0
162	0
35	0
46	0
157	0
660	0
67	0
9	0
398	0
175	0
168	0
62	0
39	0
115	0
24	0
86	0
15	22
74	0
2	0
13	0
129	326
20	0
223	0
56	0
0	26
87	0
27	0
113	0
24	0
77	0
209	0
53	0
586	0
34	0
1	0
50	0
6	0
444	147
148	135
2319	2
1	16
119	0
185	0
40	0
50	0
240	0
417	212
149	0
741	0
0	6
1	15
64	0
48	0
54	0
25	0
0	2
56	0
103	0
0	12
142	0
15	79
5	22
61	0
209	0
240	0
1536	0
78	0
0	0
33	0
87	0
72	0
184	0
2	0
38	0
930	0
935	0
120	0
33	0
36	123
19	0
163	605
70	0
418	0
215	0
119	0
35	0
22	0
261	0
265	0
41	0
367	0
21	0
599	0
500	57
651	0
44	0
73	0
41	0
3	67
33	0
186	12
35	0
1	23
75	0
84	0
36	0
116	0
344	0
9	2
4	0
14	0
52	0
77	0
47	0
120	0
27	58
7	0
2	1
538	0
144	0
9	2
178	0
70	0
18	0
50	0
149	0
66	0
2	0
14	0
403	0
28	0
11	0
141	0
56	0
9	0
45	826
173	0
180	0
91	0
1	26
45	0
603	0
117	0
61	0
794	0
54	0
8	0
137	0
85	0
7	0
59	16
2788	0
34	0
3	5
0	31
132	0
0	5
44	0
19	0
60	0
17	12
19	1
75	81
6	0
158	1
159	0
260	0
64	577
74	131
93	0
89	0
91	0
304	0
21	0
111	0
133	0
139	0
60	0
10	0
30	0
143	0
42	0
602	372
1054	90
3886	0
57	0
0	44
407	0
115	0
19	0
94	0
17	0
90	0
10	0
664	110
150	0
118	0
40	85
107	0
193	0
18	0
11	0
2	42
43	0
0	2
8	4
60	0
33	2
110	1060
164	0
1	14
0	54
100	0
94	0
194	0
144	171
2	0
142	0
25	0
19	0
226	14
46	0
109	0
4	0
10	0
1	3
11	0
787	0
49	0
177	0
642	149
37	0
1	0
113	147
26	0
74	0
1	0
125	0
6471	0
90	0
112	0
101	0
14	5
86	0
31	0
26	0
1	29
84	0
63	0
137	0
56	0
178	0
1	0
4	6
0	30
39	0
97	0
94	0
132	0
394	0
598	0
103	0
8	62
70	0
4	0
194	0
73	0
1359	0
394	0
1	0
490	0
0	7
23	0
57	0
19	0
18	0
17	0
1147	72
1	0
6	6
51	0
89	0
0	10
126	34
8	0
829	0
58	0
90	0
113	0
27	0
315	0
269	0
5	0
76	0
0	0
67	0
92	9
146	0
0	0
38	0
67	0
473	1464
0	254
60	0
0	4
201	0
148	0
48	0
147	0
750	0
3	11
135	0
89	0
0	21
64	0
1912	0
0	2
0	8
85	0
51	0
314	0
0	39
53	0
99	0
30	0
43	1096
0	6
57	0
27	0
41	0
234	0
36	0
664	0
2	1
0	27
186	0
51	0
41	1
71	0
115	0
199	0
11	0
77	0
210	0
8	0
133	0
77	0
97	0
984	0
123	0
336	0
241	0
27	0
0	3
87	0
260	0
6	5
904	0
113	0
28	0
0	0
129	0
51	0
211	1
111	0
178	0
15	0
37	0
42	0
42	0
369	0
66	0
57	0
11	0
19	0
48	0
80	0
411	0
775	0
84	0
64	5
49	42
56	0
107	0
65	0
214	0
159	0
0	0
24	0
0	24
19	0
154	0
8	0
113	116
140	0
246	0
7	0
1	0
455	0
5	2
56	20
16	0
73	0
20	0
219	0
256	7
2	0
56	0
3	0
185	0
514	0
17	4
0	0
16	0
1	0
62	0
130	0
53	0
246	0
72	0
153	0
42	0
87	0
661	854
108	0
171	10
171	0
0	8
18	20
933	0
22	0
77	0
22	0
766	0
51	0
120	0
226	0
55	0
12903	0
159	0
100	0
45	0
14	0
37	0
2	7
2710	0
8	0
120	0
710	0
115	0
1599	0
41	0
58	0
124	0
551	0
345	0
105	0
0	4
52	0
47	0
403	0
15	1
30	0
38	0
115	0
17	66
261	0
13	0
0	187
666	0
38	1180
49	0
30	0
62	0
70	0
173	0
88	0
291	0
43	0
91	0
43	0
37	0
142	0
191	0
904	0
67	0
139	0
41	0
55	0
271	12
61	22
20	0
4	0
133	36
85	0
9	0
26	0
7	2
5	0
186	0
29	0
39	37
149	0
18	0
153	0
16	89
47	0
183	78
32	18
14	0
50	0
10	21
20	0
11	171
8	624
0	0
271	0
17	37
12	0
295	0
120	0
12	0
40	0
32	0
69	0
6	17
43	1
7	0
161	0
21	0
28	2
10	0
640	0
117	0
1	79
229	0
2	0
16	10
16	0
909	0
261	0
5	0
75	18
29	19
699	0
298	0
139	0
17	0
439	0
29	9
255	17
341	0
84	0
617	330
102	0
0	0
3	0
1	5
49	0
69	0
225	2
80	0
34	0
80	0
33	6
11	0
31	0
252	5
43	0
34	0
3	34
39	0
114	0
103	0
45	0
65	0
66	0
12	0
23	0
27	89
1725	0
145	0
46	0
47	0
53	1
89	0
145	0
9	212
24	0
119	0
76	0
68	0
109	0
123	0
112	2
15	0
47	0
176	0
96	0
116	0
33	0
48	0
126	0
201	0
32	100
146	0
42	8
35	3
72	5
3	0
109	0
178	0
28	9
335	0
44	0
205	0
386	0
31	0
80	0
196	0
171	0
37	0
211	0
0	0
85	0
131	337
98	0
605	0
230	33
9	6
158	0
0	18
74	0
403	0
204	0
4	0
242	0
47	0
244	0
59	0
93	0
10	11
47	0
98	0
303	0
0	8553
32	120
63	0
1021	383
154	0
136	0
102	0
2	28
39	0
22	0
159	7
144	0
59	0
0	25
178	0
72	0
119	0
20	0
57	0
436	0
242	4
272	0
1	5
31	0
6	0
176	0
100	0
1	0
556	0
203	0
0	4
0	153
68	0
33	0
1	28
122	0
2380	97
0	280
48	0
14	0
59	0
66	0
82	0
116	0
227	0
5	19
233	0
115	0
591	0
557	0
63	0
1	0
13	0
19	0
38	0
54	0
567	0
151	0
44	0
40	0
229	15
624	0
260	0
40	0
42	0
289	0
43	0
115	0
82	0
0	0
185	0
0	0
671	0
53	0
67	0
83	0
21	7
69	11
47	0
22	0
970	531
558	0
8	0
487	0
429	2
66	0
236	0
134	438
27	0
48	0
69	0
142	0
391	0
31	0
9	0
513	109
19	53
81	0
109	146
166	0
358	143
712	0
29	0
45	0
126	0
30	0
314	27
46	0
165	2
67	0
89	0
4	0
311	0
264	0
30	454
29	0
0	298
64	0
1006	0
4	4
0	10
621	0
99	0
105	0
60	0
230	0
30	0
254	0
147	1
85	0
43	0
81	0
45	0
222	279
46	0
0	0
86	0
55	0
144	71
238	0
221	0
88	0
0	3
197	0
86	0
753	0
21	0
230	0
49	0
20	0
24	35
49	0
24	0
102	0
94	0
75	0
50	0
6	2
76	0
1	39
69	0
39	0
49	0
58	0
106	8
219	0
16	1
10	0
20	46
38	0
41	0
84	0
109	0
80	0
2	4
9	0
7371	0
0	0
24	0
9	1
25	0
165	0
506	0
29	0
839	0
20	0
12	0
0	1360
906	0
13	2
44	0
136	0
0	12
52	0
37	0
257	0
51	0
3	0
74	0
36	0
1026	0
0	66
0	2
19	0
210	0
75	0
60	0
126	0
148	0
179	0
188	0
208	0
94	0
27	0
133	224
56	0
2	0
583	10
71	0
117	0
877	0
0	0
47	0
182	0
3	0
63	62
278	0
71	0
3	0
28	4
453	0
98	92
45	0
21	0
12	0
26	0
57	0
107	0
2185	0
61	0
302	0
270	0
23	0
174	0
402	0
47	0
128	0
322	0
351	0
99	0
74	0
68	0
21	0
3308	1
91	0
19	0
0	4
34	0
21	0
51	0
301	0
352	86
41	0
90	0
261	0
192	3
1525	2695
10	19
150	0
587	0
1	19
100	0
34	0
47	0
0	1
57	0
4	1
0	2
56	0
602	0
28	169
150	0
39	0
52	0
21	0
66	0
99	0
3	0
259	0
0	25
16	0
52	0
38	4
121	0
14	26
0	10
69	0
29	0
326	0
312	0
2	9
103	0
111	0
179	0
230	0
241	0
2	0
73	0
63	0
48	0
538	99
137	10
4	0
17	0
1	0
316	0
15	0
128	0
97	0
9	0
493	0
22	0
33	0
110	0
30	0
156	0
7	0
71	0
8	7
64	0
125	90
87	0
47	0
216	0
16	0
3	0
184	11
152	0
80	0
69	17
58	20
92	0
27	0
297	0
157	0
501	0
26	0
281	0
65	0
121	0
34	0
28	0
23	0
33	0
23	0
55	0
85	0
117	0
27	71
0	62
48	0
98	0
8	1
37	0
46	82
588	0
44	0
27	0
27	1100
24	0
177	0
98	0
43	0
75	0
963	0
16	0
20	0
36	0
204	0
281	0
65	24
136	0
0	0
21	0
2235	0
101	0
106	0
68	13
60	0
32	0
0	58457
3	0
8	0
28	0
1	1
483	0
5483	0
38	0
2	37
36	0
5	28
49	0
146	0
51	0
27	0
250	2
484	0
42	0
1	3
33	0
256	111
34	0
72	0
83	0
11	18
71	0
249	0
528	149
339	0
24	0
116	0
61	0
225	229
104	8
72	7
22	0
20	0
90	0
20	100
103	0
3	0
27	0
51	0
43	0
96	0
112	0
50	0
17	0
312	0
328	0
94	0
1158	43
0	5
9	0
160	0
52	0
101	0
50	0
42	0
29	0
110	1
536	301
42	0
143	0
35	0
36	0
130	0
0	11
298	435
169	0
60	0
48	0
112	0
8	0
1493	0
71	0
182	0
78	0
180	0
72	0
72	47
225	0
104	0
55	0
517	0
12	0
377	0
368	20
667	0
43	0
119	0
277	0
4	161
142	0
56	14
1320	0
457	73
102	0
4	0
65	0
47	0
260	0
225	0
1081	0
0	10
200	0
261	0
7	0
19	0
99	0
28	0
7	1
452	0
1068	0
36	0
554	0
65	0
149	0
12	0
88	0
16	0
142	0
42	0
39	0
1021	0
3896	0
556	32
69	0
55	0
339	0
50	0
0	93
37	0
267	4
49	0
137	0
336	0
0	149
49	0
470	0
19	0
105	0
39	0
105	0
127	0
13	0
83	0
4	26
852	0
212	0
26	82
380	0
55	0
44	0
95	0
136	0
475	0
1	3
83	0
16	0
21	0
48	0
195	0
20	0
0	2
447	0
658	597
34	0
1872	0
49	0
31	0
56	0
75	0
102	6
63	0
69	0
112	1
106	0
66	0
76	0
132	0
78	0
0	0
172	0
77	0
235	0
0	238
6	24
52	0
3	0
14	28
0	12
27	0
40	0
255	0
829	17
42	39
141	0
137	0
3	24
828	0
115	0
12	26
116	0
85	0
115	0
493	0
59	0
53	0
0	0
37	0
157	0
470	0
32	0
15	0
186	0
0	152
0	6
51	0
252	0
33	0
44	0
465	0
1	24
30	0
208	0
89	0
292	0
44	9
74	0
173	0
13	11
90	0
4	0
95	0
19	0
215	0
179	14
20	0
207	0
33	0
58	0
261	0
15	0
28	0
79	0
26	0
0	3
5	0
4	23
36	83
70	0
7	79
697	0
1	0
91	0
0	7
173	0
4	6
71	0
84	479
6	2
368	18
42	0
139	0
521	0
11	0
45	0
26	0
367	0
51	0
300	0
0	4
16	0
273	0
27	0
187	36
29	3
10	45
35	0
0	71
162	0
79	0
142	0
19	0
0	0
2714	1
27	0
0	38
157	0
151	0
50	0
112	0
110	0
45	0
10	0
12	0
48	0
41	1
75	0
39	0
590	0
143	0
210	131
52	0
95	4
62	0
12	0
6	18
456	99
7825	0
118	0
119	0
28	179
22	0
30	328
202	23
69	0
200	0
603	0
76	0
103	27
205	0
461	0
33	0
139	0
0	0
7	0
42	0
9	0
56	0
12	0
223	0
70	0
35	19
218	0
39	0
8	4
902	0
59	0
123	0
18	0
366	0
54	0
50	0
92	0
85	0
23	97
11	0
175	0
53	0
30	0
52	0
93	0
0	27
179	0
30	0
207	0
28	66
24	0
533	0
87	0
25	0
87	19
463	0
23	131
33	0
62	0
609	0
62	0
10	9
16	0
5	0
12	7
71	0
56	0
360	627
417	0
1	0
97	39
66	0
279	0
1	0
99	0
1612	0
42	0
31	0
835	0
265	0
367	269
94	0
376	0
252	10
227	0
86	0
38	0
85	0
2	3
72	0
0	10
324	0
23	0
83	0
2291	0
29	0
45	0
67	0
26	0
0	26
412	0
63	22
91	0
63	0
18	0
101	0
17	628
48	0
1	2
75	0
173	0
58	0
93	0
339	0
0	10
6	0
44	0
1676	0
82	0
21	0
148	0
0	0
35	0
473	61
58	0
524	0
4	4
78	0
33	0
55	0
82	0
450	0
140	0
0	3
102	0
32	12
25	8
64	0
97	0
126	0
0	3
93	0
229	440
2	0
29	0
1021	0
9	0
266	0
266	0
823	0
4	0
43	0
121	0
72	0
161	0
156	0
0	0
28	0
165	0
19	0
94	0
16	0
148	0
16	0
325	22
18	22
72	0
19	0
30	0
0	3
294	0
381	0
66	0
116	0
81	0
0	0
24	0
156	0
27	0
723	0
29	0
3	0
91	0
36	0
38	8
20	8
1	4
117	0
12	0
5	3
51	0
88	0
0	1
26	0
80	0
0	109
305	0
33	0
13	0
58	0
10	0
270	0
208	21
129	0
215	0
11	0
2	3
586	0
31	0
93	0
357	0
18	0
19	0
269	5
297	129
40	0
24	0
71	53
0	0
2	0
4	0
0	9
146	0
91	0
134	0
88	0
111	0
109	105
77	0
52	0
107	0
100	0
7	13
174	7
122	0
0	8
0	8
0	0
28	14
572	0
32	0
122	0
98	0
0	0
1868	0
0	37
49	0
105	0
428	0
105	0
50	0
77	0
948	15
87	0
75	0
134	0
209	36
0	11
39	0
54	0
7	0
56	0
458	0
214	0
134	0
120	0
152	0
54	1
24	0
2	11
251	95
40	0
53	0
234	0
123	6
179	0
134	0
69	0
0	4
203	279
54	0
416	97
112	0
875	0
110	0
210	0
520	0
17	0
19	0
32	0
1	0
39	0
33	0
233	0
187	0
107	0
19	0
39	0
28	0
181	127
482	0
213	0
66	0
3	5
308	0
96	0
217	0
878	0
39	0
126	0
106	0
19	0
22	0
7	12
702	0
69	0
67	0
1	3
26	0
69	0
1322	0
238	0
30	0
3	0
41	0
16	2
292	241
228	0
0	7
62	0
150	0
588	0
18	0
92	0
0	0
75	0
22	0
0	152
45	0
12	0
9	39
10	0
1	0
174	0
23	0
615	0
341	1
42	0
725	0
361	64
255	0
14	332
12	0
94	0
58	0
33	0
34	0
5	0
126	0
57	0
302	0
39	0
30	0
266	421
176	0
20	0
33	0
115	0
2357	4180
576	0
361	36
40	0
13	0
0	6
0	32
19	0
13	5
26	0
1	1
9	0
315	0
82	0
99	0
39	0
48	0
21	0
40	0
22	0
23	0
4	0
360	0
86	0
40	0
49	3
40	0
186	372
179	0
100	0
0	5
116	0
38	0
1	2
255	0
34	0
17	59
1801	0
253	0
984	0
16	0
61	0
1240	0
5	1
82	818
162	0
