UniqueCount	AmbigCount
160	175
46	0
17	0
159	0
220	0
67	0
470	0
460	0
2	5
41	0
29	0
52	96
3	0
43	0
97	0
63	0
491	0
775	0
22	171
103	0
289	0
3	7
2	0
39	0
3	0
447	0
35	0
215	0
101	0
16	0
28	0
213	0
5	0
27	0
0	0
29	0
121	0
55	0
0	0
139	0
4	8
51	0
217	0
1	8
243	0
21	0
50	0
16	0
0	0
0	0
16	0
16	0
124	0
3	16
58	0
12	0
162	0
66	0
54	0
0	2699
51	26
15	2
10	0
58	0
1	12
45	0
31	0
37	0
58	0
11	0
115	0
5	0
41	0
1	0
31	0
5	0
25	0
181	0
28	0
239	0
9	0
16	21
32	95
59	0
19	1
149	0
327	0
0	871
0	0
41	0
81	6
18	0
10	0
38	0
80	0
2	0
97	0
16	0
457	0
149	0
190	12
68	0
11	0
32	0
100	0
0	0
50	0
76	396
33	0
317	275
0	1
43	0
5	0
3	0
15	0
70	0
44	0
35	0
132	0
0	0
1	0
112	4
0	0
118	0
29	0
71	72
81	41
33	0
63	1
9	27
2	0
10	0
186	0
0	0
15	6
180	0
16	28
1	0
4630	7
45	0
667	0
69	0
130	0
39	156
195	0
31	0
78	0
164	0
13	0
30	18
0	0
256	0
52	9
74	0
220	7
66	0
23	0
0	0
17	0
42	0
26	0
181	0
194	0
31	0
57	0
91	0
22	0
50	0
152	0
0	1010
75	0
0	0
43	0
11	0
50	0
9	0
9	14
17	0
41	26
135	7
29	0
7	28
186	0
51	0
45	0
13	0
59	0
11	1
14	7
186	0
16	0
71	0
107	0
78	0
3	0
89	0
56	0
51	68
37	1
45	17
163	0
29	0
2953	0
0	9
136	0
137	0
40	0
45	0
31	0
43	0
58	0
1	0
39	0
4	0
16	0
115	0
10	0
11	6
2	0
13	0
175	0
77	0
19	0
28	0
18	0
1	22
201	0
3	32
39	0
28	0
42	0
76	35
146	0
15	19
41	0
161	0
0	107
338	0
26	0
52	0
18	0
68	0
3	0
48	0
419	0
55	0
3	3
665	1
332	0
50	0
124	0
20	0
1507	0
54	0
0	0
48	0
2	0
27	74
87	0
950	0
3	2
57	0
52	0
30	0
135	0
57	0
9	347
19	0
198	0
109	0
17	3
60	0
43	0
51	0
22	8
49	0
21	0
6	0
1	11
0	2
52	2
1	3
25	7
58	0
205	1
15	48
6	0
18	1
2	0
65	0
27	0
35	0
4	0
0	342
43	0
112	0
18	0
140	0
111	321
46	0
810	0
690	0
12	0
41	0
104	10
52	0
33	0
8	0
91	52
19	0
108	14
9	4
142	0
146	0
11	0
21	0
0	219
22	3
87	25
73	0
6	0
77	0
108	0
74	0
265	0
7	0
57	0
37	0
23	0
145	0
30	5
22	0
212	0
27	0
46	0
11	0
316	0
19	0
33	0
0	3
0	56
0	1
10	0
39	15
95	0
129	0
1075	4
2	5
36	15
20	0
243	2
145	0
21	0
39	0
14	0
59	0
0	2
27	6
118	855
23	0
50	0
31	11
13	0
49	0
99	0
229	0
28	0
6	3
4	0
129	0
6	0
39	41
51	0
24	13
278	27
1069	0
90	47
7	0
4	0
14	4
136	0
1312	0
50	0
262	8
0	10
1	0
51	0
19	0
69	0
0	0
31	0
6	0
65	0
11	14
65	0
45	0
18	0
673	0
20	0
51	0
95	0
1228	0
55	0
28	0
38	136
35	0
204	0
12	15
114	0
1	21
182	0
1	4
1270	0
0	0
275	0
683	0
10	7
80	0
8	0
34	0
9	0
143	7
59	22
6	0
40	0
88	0
7	0
26	0
205	0
171	0
103	0
11	26
17	0
16	0
32	0
1406	0
107	0
12	0
40	0
21	0
33	289
24	119
79	0
816	0
53	0
219	0
128	0
46	0
0	0
0	2
48	0
146	0
39	0
1260	0
1	3
34	0
6	50
357	2
111	75
16	0
173	0
39	0
23	0
92	0
39	0
0	43
223	0
52	0
25	0
82	0
15	0
16	0
0	1
31	0
28	0
370	0
113	0
34	0
641	0
58	0
18	27
68	0
49	0
54	0
292	0
38	0
43	0
30	0
5	0
17	0
83	0
14	0
13	0
1	7
60	0
28	0
403	0
98	19
368	1786
0	0
8	0
35	3
6	0
15	0
51	0
48	3
1	2
11	0
44	0
44	0
35	0
31	0
58	0
54	0
14	0
121	0
353	0
104	1
45	0
2	9
119	0
148	6
20	0
0	60
61	0
13	172
3	0
35	0
64	0
80	0
89	0
1	19
13	0
867	0
48	0
22	0
57	0
23	0
10	0
1140	0
47	0
21	0
27	0
109	0
15	0
12	0
37	0
85	0
12	0
76	7
10	0
10	0
85	0
31	49
1	0
10	0
80	0
270	0
52	0
0	0
31	4
77	0
72	0
7	0
15	0
47	0
167	0
11	0
220	0
42	0
56	0
25	0
6	0
24	10
9	0
68	0
0	38
74	0
12	0
531	18
19220	0
40	0
31	0
48	15
70	0
18	0
0	0
68	0
42	0
41	0
283	0
170	0
17	0
161	0
49	0
0	928
40	0
1254	0
51	27
25	0
28	0
243	0
9	8
27	0
33	0
24	0
86	0
36	0
1	0
7	0
86	0
314	0
2	0
217	0
17	1
68	0
208	0
19	0
1678	0
31	0
119	0
6	0
73	0
0	5
12	7
16	0
24	0
0	0
302	0
103	0
27	0
1	1
0	10
67	0
2	1
54	0
27	0
32	2
2	0
159	0
10	0
43	0
137	0
19	0
345	0
3	0
169	0
0	0
9	0
19	0
43	0
8	0
35	0
21	0
68	0
27	0
349	0
66	0
5	3
26	0
173	0
124	0
7	2
2791	0
42	0
55	0
31	0
23	0
12	41
0	1
40	0
551	0
15	0
5	9
31	394
224	28
750	3
30	0
13	0
115	0
0	0
39	0
23	0
41	0
23	0
51	0
43	0
26	0
20	0
26	0
31	0
25	0
2	0
24	0
1	0
23	0
0	3
65	51
0	15
4	0
34	0
0	1
84	0
4	0
6	0
57	0
59	0
59	0
8	0
13	0
4	47
0	884
6	0
56	0
26	0
45	0
282	109
54	0
35	38
0	0
15	5
878	0
18	0
282	0
5	9
24	0
104	0
38	0
19	0
35	0
5	89
32	0
107	0
16	0
150	0
27	0
78	0
1454	0
1979	0
13	0
243	0
77	0
10	0
22	7
89	0
248	3
24	0
105	0
11	0
190	0
0	0
121	0
74	0
0	1
42	0
17	0
29	0
53	0
61	0
0	0
4	0
5	0
11	0
0	0
69	0
9	4
17	44
32	4
292	0
30	0
128	0
6	0
36	0
70	0
1	0
46	0
29	0
10	0
43	0
25	0
83	0
1	33
17	0
368	0
0	4
13	181
101	0
106	0
6	0
130	283
8	24
53	0
162	0
43	0
25	0
73	12
36	0
25	0
38	11
209	3228
39	0
36	0
31	0
15	0
30	0
18	0
51	0
96	0
78	5291
36	0
9	0
62	0
3	0
29	0
87	0
31	0
42	0
44	1
148	0
66	0
57	0
191	0
99	153
5	0
58	0
6	11
33	0
0	0
9	15
80	0
62	0
22	0
18	0
177	0
25	25
68	0
17	0
77	0
27	0
27	0
37	0
43	2
83	0
1	0
17	0
35	0
53	273
36	0
30	0
16	162
417	0
58	0
182	0
13	0
14	0
11	0
11	0
197	0
0	902
30	0
50	0
21	0
182	0
1	0
174	0
7	0
1	3
0	29
6	74
27	0
14	0
316	0
318	0
9	0
143	0
0	0
58	0
338	0
26	0
14	0
788	0
84	0
0	21
71	0
29	0
3	0
54	0
81	0
1300	0
20	0
32	6
83	12
46	29
32	0
156	0
57	0
58	0
31	0
3	0
8	0
145	0
2	0
11	0
34	0
19	0
86	0
12	0
17	0
166	0
45	0
1	11
81	0
24	0
105	1
22	0
57	0
75	0
11	1
84	0
11	0
85	0
68	0
1	1
168	116
123	0
197	0
159	35
32	0
304	0
0	12
291	0
19	0
21	5
62	0
0	4
2	7
58	0
341	0
141	0
19	0
15	0
143	0
17	0
18	15
4	4
117	0
53	6
276	0
34	26
188	31
3	0
7	593
1	12
16	0
2	0
36	0
82	0
23	0
12	1
328	0
13	0
56	0
27	0
14	0
37	0
293	0
4	0
48	0
181	0
12	0
40	0
0	823
42	0
5	4
38	0
4	0
67	0
22	0
452	0
0	0
547	1
77	0
125	0
78	0
213	11
1666	0
796	0
133	13
274	0
73	0
33	0
53	0
415	0
11	17
6	14
21	0
46	0
36	0
22	0
121	0
194	0
11	17
35	0
22	0
17	0
57	0
68	0
50	0
34	0
208	0
44	0
558	0
72	0
2	0
26	0
50	49
46	0
15	0
63	0
32	0
12	0
88	0
26	0
98	9
2	0
4	0
0	0
476	0
74	0
44	0
1	0
66	3
0	0
9	0
56	0
41	0
1	0
54	0
2180	0
1962	0
16	0
25	0
169	0
1	0
107	0
4	1
1	6
39	0
73	0
234	0
91	346
0	0
28	0
41	0
115	0
590	364
43	1
24	0
32	0
145	0
31	0
10	0
99	0
1349	0
0	4
53	0
60	0
69	0
155	0
5	0
35	0
0	8
8	0
28	0
263	0
27	0
127	0
94	0
0	1
68	0
13	0
22	0
60	48
255	0
1	15
218	0
35	0
452	0
38	0
17	0
1600	0
91	356
6	0
14	0
75	0
0	2
33	0
33	0
12	0
41	0
364	0
39	0
19	0
95	0
11	57
36	0
27	0
17	0
50	0
393	0
576	0
121	0
0	0
27	0
66	0
0	1
11	0
138	0
103	0
11	24
21	0
25	0
34	0
0	113
170	0
51	0
16	0
40	0
11	1
4	4
286	0
11	0
0	3
95	0
65	0
185	0
44	0
65	0
56	0
343	0
410	0
207	0
3510	0
3	0
22	0
52	0
152	0
567	0
14	0
20	0
65	0
22	0
22	0
109	0
119	0
257	0
100	0
3	0
6	0
20	0
0	776
11	0
4	0
42	0
2	0
68	0
23	0
0	25
69	0
1691	0
19	0
524	0
175	0
0	0
72	0
526	15
3	40
114	0
30	0
56	0
75	0
26	0
58	0
20	89
0	1
27	0
181	0
8	14
63	126
3	0
24	0
3	8
4	0
61	89
912	0
112	0
579	0
38	0
0	0
10	0
32	0
309	0
3	0
110	0
343	0
19	0
921	0
20	0
206	75
41	0
384	0
27	0
13	0
254	0
213	169
16	0
324	0
274	659
18	0
184	0
64	0
77	0
20	0
75	0
129	0
19	0
14	0
56	0
660	494
35	0
16	0
56	0
32	0
43	0
259	0
257	0
58	0
143	0
177	0
42	0
103	0
40	0
39	0
74	0
19	0
49	0
248	17
142	0
40	0
48	0
52	0
27	9
26	0
17	0
52	0
23	0
132	42
58	0
153	0
0	81
215	0
99	0
0	18
31	0
18	0
271	7
206	0
0	7
7	0
33	0
14	0
22	5
48	0
2	0
70	0
24	0
130	0
26	0
34	0
103	0
461	0
41	0
10	0
269	0
138	0
100	0
39	0
25	0
76	0
13	0
73	0
21	13
47	0
2	0
17	0
75	244
11	0
185	0
42	0
0	32
47	0
17	0
83	0
20	0
48	0
154	0
24	0
383	0
38	0
2	0
48	0
8	0
250	87
93	86
1463	4
1	6
84	0
133	0
35	0
50	0
158	0
277	139
111	0
427	0
0	19
0	6
48	0
39	0
16	0
24	0
1	2
40	0
65	0
0	5
89	0
14	54
1	6
31	0
122	0
158	0
1029	0
60	0
0	0
17	0
49	0
55	0
141	0
7	0
29	0
713	0
687	0
72	0
26	0
26	85
18	0
87	321
31	0
340	0
141	0
85	0
27	0
15	0
182	0
167	0
33	0
270	0
8	0
455	0
332	50
506	0
27	0
39	0
21	0
4	40
11	0
137	3
18	0
3	15
44	0
78	0
29	0
87	0
221	0
7	4
2	0
3	0
23	0
52	0
34	0
83	0
21	45
8	0
0	1
366	0
91	0
3	3
85	0
46	0
12	0
57	0
106	0
45	0
5	0
5	0
309	0
26	0
12	0
88	0
41	0
6	0
24	506
101	0
96	0
61	0
0	10
20	0
358	0
99	0
52	0
517	0
27	0
4	0
73	0
35	0
8	0
42	12
2329	0
8	0
3	0
0	15
86	0
0	4
22	0
9	0
46	0
9	8
23	2
42	37
3	0
121	1
125	0
149	0
39	419
32	74
47	0
49	0
54	0
203	0
17	0
108	0
90	0
81	0
38	0
12	0
26	0
104	0
17	0
448	394
831	48
3179	0
54	0
0	35
272	0
70	0
16	0
61	0
12	0
83	0
7	0
401	73
79	0
71	0
31	51
77	0
134	0
14	0
8	0
2	23
30	0
0	1
5	1
35	0
21	0
91	840
120	0
0	16
0	26
67	0
69	0
138	0
112	125
3	0
72	0
18	0
6	0
142	4
19	0
80	0
5	0
7	0
1	0
10	0
439	0
33	0
155	0
475	105
29	0
1	0
53	87
17	0
53	0
2	0
87	0
5269	0
61	0
78	0
74	0
4	4
80	0
22	0
10	0
2	20
63	0
56	0
104	0
46	0
126	0
0	0
2	3
0	24
18	0
87	0
45	0
81	0
297	0
281	0
61	0
7	28
54	0
11	0
118	0
58	0
1027	0
229	0
2	0
305	0
0	5
21	0
51	0
12	0
10	0
15	0
692	27
3	0
2	5
29	0
60	0
0	7
69	27
4	0
522	0
34	0
46	0
72	0
12	0
251	0
209	0
6	0
39	0
0	0
47	0
35	3
102	0
0	0
17	0
42	0
275	859
0	165
44	0
0	9
121	0
100	0
41	0
110	0
579	0
2	9
78	0
62	0
0	11
45	0
1313	0
0	2
0	6
67	0
35	0
201	0
0	34
42	0
79	0
17	0
27	665
0	5
53	0
13	0
31	0
166	0
29	0
403	0
6	0
0	18
131	0
17	0
24	1
48	0
86	0
133	0
1	0
46	0
134	0
15	0
89	0
47	0
61	0
638	0
70	0
257	0
117	0
14	0
1	3
56	0
158	0
4	4
635	0
81	0
23	0
0	0
91	0
30	0
104	1
82	0
140	0
8	0
31	0
30	0
26	0
241	0
52	0
41	0
11	0
11	0
20	0
51	0
303	0
588	0
40	0
44	1
22	26
36	0
89	0
55	0
124	0
105	0
1	0
16	0
0	34
17	0
79	0
4	0
81	73
92	0
151	0
3	0
2	0
364	0
1	0
38	10
17	0
42	0
15	0
159	0
176	3
0	0
43	0
1	0
145	0
422	0
12	11
0	0
12	0
1	0
40	0
84	0
39	0
183	0
48	0
92	0
34	0
54	0
465	555
85	0
115	7
97	0
0	6
11	10
752	0
16	0
57	0
24	0
461	0
39	0
78	0
167	0
40	0
10057	0
139	0
66	0
36	0
14	0
22	0
2	2
2081	0
4	0
76	0
571	0
79	0
1399	0
24	0
36	0
97	0
346	0
242	0
63	0
0	5
37	0
23	0
277	0
7	1
35	0
22	0
99	0
14	51
186	0
10	0
0	148
462	0
26	590
37	0
20	0
44	0
43	0
125	0
50	0
196	0
38	0
46	0
26	0
26	0
103	0
127	0
676	0
53	0
135	0
53	0
20	0
201	5
42	9
17	0
0	0
72	27
93	0
9	0
21	0
7	0
1	0
136	0
16	0
20	20
94	0
7	0
111	0
22	72
30	0
118	47
11	17
6	0
31	0
10	12
17	0
8	125
6	528
0	0
194	0
27	29
9	0
184	0
76	0
7	0
30	0
23	0
38	0
3	6
16	3
10	0
121	0
17	0
21	0
9	0
345	0
94	0
1	59
151	0
0	0
9	7
15	0
626	0
146	0
7	0
47	16
18	11
528	0
199	0
75	0
13	0
259	0
29	5
168	10
235	0
56	0
417	229
61	0
0	0
2	0
1	6
24	0
49	0
171	1
53	0
33	0
38	0
20	1
11	0
28	0
183	5
30	0
38	0
0	29
29	0
66	0
50	0
28	0
47	0
49	0
13	0
21	0
32	72
1359	0
111	0
27	0
41	0
27	1
72	0
97	0
4	139
14	0
77	0
60	0
59	0
87	0
117	0
77	1
6	0
34	0
134	0
93	0
79	0
22	0
18	0
101	0
179	0
20	67
73	0
27	10
30	2
52	4
1	0
53	0
133	0
18	7
184	0
25	0
116	1
240	0
29	0
51	0
143	0
138	0
36	0
164	0
0	0
45	0
79	164
61	0
463	0
178	29
8	6
112	0
0	6
53	0
257	0
124	0
4	0
150	0
23	0
156	0
41	0
64	0
13	12
10	0
76	0
219	0
0	5291
25	94
33	0
706	250
103	0
91	0
62	0
4	13
25	0
20	0
92	0
98	0
41	0
0	14
111	0
52	0
79	0
12	0
38	0
279	0
163	9
181	0
0	2
17	0
2	0
107	0
69	0
0	0
398	0
130	0
1	3
0	105
43	0
30	0
2	18
46	0
1626	62
0	219
27	0
4	0
39	0
52	0
73	0
70	0
124	0
3	6
162	0
63	0
538	0
358	0
67	0
1	0
12	0
11	0
23	0
21	0
442	0
102	0
28	0
46	0
145	7
462	0
128	0
40	0
33	0
159	0
12	0
93	0
58	0
2	0
121	0
0	0
440	0
33	0
62	0
55	0
13	4
69	9
26	0
16	0
698	393
424	0
9	0
258	0
297	2
31	0
167	0
76	259
14	0
34	0
42	0
101	0
249	0
22	0
4	0
282	46
8	47
92	0
112	129
105	0
235	100
406	0
20	0
32	0
106	0
14	0
176	24
33	0
112	3
50	0
53	0
3	0
218	0
180	0
30	252
20	0
0	218
47	0
849	0
4	3
0	7
356	0
62	0
79	0
29	0
154	0
17	0
190	0
72	0
56	0
39	0
51	0
32	0
130	197
26	0
0	0
70	0
42	0
69	32
195	0
157	0
66	0
0	0
142	0
62	0
429	0
9	0
175	0
31	0
18	0
7	28
19	0
12	0
71	0
79	0
47	0
28	0
4	4
52	0
2	28
43	0
26	0
48	0
38	0
78	12
125	0
13	1
9	0
33	40
22	0
30	0
55	0
67	0
53	0
1	3
10	0
5784	0
0	0
15	0
3	1
7	0
100	0
350	0
19	0
596	0
10	0
12	0
0	887
667	0
10	0
31	0
86	0
0	5
39	0
25	0
169	0
28	0
1	0
56	0
34	0
764	0
0	73
0	5
16	0
136	0
56	0
61	0
99	0
95	0
118	0
133	0
125	0
78	0
24	0
79	122
46	0
3	0
408	7
53	0
88	0
615	0
0	0
20	0
117	0
1	0
27	54
205	0
46	0
3	0
14	2
316	0
80	82
23	0
18	0
14	0
18	0
48	0
77	0
1530	0
45	0
212	0
168	0
10	0
123	0
298	0
31	0
51	0
240	0
250	0
75	0
40	0
47	0
15	0
2666	0
84	0
18	0
0	0
14	0
9	0
37	0
155	0
215	68
22	0
67	0
197	0
138	0
1377	2008
4	15
87	0
389	0
0	8
62	0
31	0
31	0
0	0
32	0
5	0
0	2
26	0
411	0
14	91
116	0
28	0
33	0
11	0
46	0
77	0
2	0
160	0
2	12
2	0
28	0
18	9
68	0
2	18
0	6
47	0
18	0
239	0
211	0
0	8
67	0
85	0
133	0
142	0
162	0
1	1
41	0
30	0
47	0
290	69
103	8
2	0
10	0
0	0
224	0
15	0
97	0
43	0
6	0
358	0
13	0
24	0
69	0
21	0
106	0
1	0
43	0
7	7
46	0
100	48
44	0
32	0
150	0
10	0
2	0
87	6
115	0
56	0
42	25
43	10
65	0
19	0
239	1
110	0
360	0
22	0
185	0
40	0
92	0
19	0
20	0
13	0
40	0
12	0
37	0
41	0
84	0
19	41
0	54
27	0
76	0
5	2
17	0
29	59
431	0
39	0
26	0
12	830
16	0
124	0
47	0
32	0
42	0
486	0
10	0
19	0
35	0
92	0
211	0
53	9
61	0
0	0
14	0
1691	0
96	0
81	0
56	22
38	0
24	0
0	47406
3	0
4	0
13	0
0	0
352	0
3702	0
32	0
0	34
28	0
8	27
21	0
99	0
19	0
12	0
99	1
384	0
32	0
0	4
29	0
150	99
12	0
42	0
61	0
2	13
41	0
141	0
383	105
226	0
11	0
90	0
41	0
145	120
87	5
53	5
21	0
9	0
53	0
16	54
64	0
2	0
17	0
21	0
25	0
57	0
90	0
27	0
15	0
247	0
252	0
67	0
731	28
0	0
8	0
120	0
39	0
75	0
37	0
13	0
13	0
53	0
322	172
16	0
93	0
21	0
22	0
64	0
0	4
175	325
127	0
51	0
28	0
73	0
6	0
988	0
49	0
130	0
38	0
134	0
55	0
69	19
145	0
77	0
40	0
356	0
13	0
176	0
210	15
517	0
44	0
63	0
228	0
1	115
97	0
39	5
953	0
215	40
55	0
2	0
39	0
30	0
149	0
143	0
759	0
0	4
125	0
168	0
8	0
18	0
52	0
17	0
5	0
377	0
643	0
23	0
385	0
28	0
86	0
7	0
77	0
9	0
100	0
30	0
21	0
813	0
2793	0
386	18
56	0
43	0
247	0
35	0
0	46
34	0
169	2
26	0
96	0
300	0
0	105
35	0
324	0
5	0
56	0
25	0
77	0
91	0
18	0
67	0
0	26
528	0
124	0
20	48
315	0
25	0
31	0
67	0
96	0
349	0
0	4
55	0
11	0
9	0
25	0
151	0
23	0
0	5
362	0
386	364
16	0
1362	0
37	0
22	0
53	0
39	0
59	2
53	0
36	0
85	4
64	0
41	0
61	0
72	0
52	0
1	0
106	0
46	0
173	0
0	142
3	20
32	0
0	0
8	10
0	10
10	0
25	0
178	0
537	9
25	18
76	0
93	0
1	12
407	0
79	0
12	14
79	0
66	0
67	0
291	0
36	0
32	0
0	0
19	0
108	0
355	0
33	0
11	0
127	0
0	103
0	1
35	0
147	0
19	0
22	0
276	0
1	17
12	0
164	0
53	0
238	0
34	6
40	0
117	0
6	14
57	0
3	0
66	0
8	0
160	0
87	7
23	0
120	0
37	0
38	0
192	0
13	0
24	0
39	0
24	0
0	1
5	0
5	15
22	48
61	0
6	42
330	0
6	0
72	0
0	2
119	0
1	2
47	0
35	289
0	3
212	9
30	0
143	0
340	0
8	0
29	0
8	0
326	0
26	0
290	0
0	5
6	0
196	0
19	0
117	16
15	7
14	31
21	0
0	54
112	0
82	0
76	0
13	0
0	0
2358	2
8	0
0	33
93	0
108	0
26	0
80	0
77	0
43	0
12	0
18	0
43	0
28	1
43	0
25	0
342	0
112	0
123	68
23	0
68	2
37	0
4	0
1	17
216	46
6072	0
55	0
66	0
24	139
15	0
39	263
112	15
51	0
140	0
430	0
64	0
71	22
123	0
345	0
36	0
94	0
0	0
9	0
11	0
6	0
47	0
11	0
137	0
39	0
21	8
150	0
30	0
6	5
650	0
33	0
72	0
8	0
228	0
44	0
37	0
58	0
49	0
23	48
4	0
145	0
28	0
17	0
32	0
56	0
0	27
118	0
17	0
156	0
19	50
24	0
362	0
72	0
18	0
56	10
228	0
22	68
23	0
35	0
421	0
32	0
4	4
12	0
1	1
13	8
30	0
24	0
209	344
254	0
4	0
55	27
45	0
194	0
5	0
69	0
1231	0
28	0
19	0
539	0
177	0
239	206
75	0
247	0
180	12
163	0
64	0
14	0
50	0
1	3
47	0
0	2
204	0
15	0
41	0
1779	0
20	0
26	0
44	0
18	0
0	26
259	0
49	21
54	0
36	0
10	0
61	0
7	298
37	0
0	0
44	0
114	0
30	0
63	0
202	0
3	12
2	0
37	0
1171	0
50	0
17	0
86	0
0	0
30	0
270	26
27	0
407	0
2	5
31	0
26	0
27	0
31	0
322	0
110	0
2	4
60	0
18	9
20	3
37	0
63	0
83	0
0	3
70	0
182	330
2	0
16	0
718	0
11	0
134	0
203	0
458	0
5	0
40	0
74	0
43	0
116	0
132	0
0	0
21	0
100	0
9	0
57	0
8	0
102	0
9	0
162	14
13	21
50	0
13	0
22	0
1	5
182	0
263	0
42	0
89	0
41	0
2	0
15	0
115	0
17	0
557	0
8	0
0	0
62	0
19	0
21	7
23	2
1	6
80	0
10	0
2	4
35	0
53	0
0	1
16	0
68	0
0	92
195	0
27	0
6	0
33	0
8	0
148	0
158	21
104	0
157	0
13	0
2	0
414	0
16	0
59	0
255	0
8	0
16	0
179	4
226	119
37	0
10	0
49	35
0	0
1	0
5	0
0	4
107	0
72	0
79	0
55	0
85	0
98	81
54	0
21	0
63	0
53	0
2	12
103	5
85	0
0	11
0	14
0	0
24	16
486	0
20	0
80	0
58	0
0	0
1167	0
0	20
29	0
68	0
328	0
51	0
25	0
47	0
652	13
65	0
43	0
83	0
120	16
0	16
20	0
32	0
9	0
48	0
362	0
106	0
94	0
98	0
92	0
34	0
19	0
1	22
181	67
24	0
35	0
162	0
99	3
108	0
109	0
52	0
0	6
118	197
51	0
293	55
84	0
596	0
78	0
190	0
309	0
8	0
15	0
24	0
3	0
23	0
16	0
174	0
104	0
82	0
16	0
33	0
18	0
102	109
373	0
152	0
41	0
1	2
184	0
76	0
117	0
596	0
32	0
80	0
72	0
15	0
16	0
11	7
568	0
64	0
52	0
3	2
13	0
33	0
1010	0
151	0
11	0
6	0
31	0
6	2
149	133
136	0
0	3
37	0
91	0
417	0
8	0
54	0
0	0
40	0
11	0
0	100
22	0
10	0
12	27
6	0
2	0
109	0
39	0
418	0
284	0
44	0
455	0
186	42
214	0
18	224
10	0
52	0
43	0
15	0
27	0
5	0
87	0
45	0
248	0
21	0
13	0
145	243
113	0
15	0
20	0
78	0
1860	3064
406	0
208	30
23	0
9	0
0	7
0	26
12	0
11	6
15	0
0	3
3	0
197	0
57	0
68	0
20	0
26	0
22	0
31	0
15	0
23	0
3	0
263	0
60	0
34	0
25	3
25	0
192	394
151	0
85	0
1	14
59	0
37	0
0	2
156	0
36	0
11	32
1480	0
186	0
722	0
7	0
30	0
858	0
3	0
43	567
121	0
33	0
550	0
260	0
0	0
11	0
43	0
34	10
24	0
16	0
6	0
35	0
